"PLEASE do not sort this page, it will break the scripts (But manually add stuff where appropriate)",,,,Can be completed with v1.2.x data. Leave the class columns empty.
Class (Reference only) added to help with organizing efforts. Be nice and add them as you go.
,Game,,Server,Changed,,Client Duplicates
class (for reference only),Reference,class (for reference only),Reference,Name,Notes,188
a (PathPoint),func_1179_a,,func_730_a,isAssigned,Returns true if this point has already been assigned to a path,,[1]
a (PathPoint),func_1180_a,,func_731_a,distanceTo,Returns the linear distance to another path point
ly (Block),func_236_b,*,func_263_a,onEntityCollidedWithBlock,"Triggered whenever an entity collides with this block (enters into the block). Args: world, x, y, z, entity"
ly (Block),func_238_a,*,func_233_a,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
ly (Block),func_241_c,*,*,getBlockBrightness,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
ly (Block),func_242_c,*,*,renderAsNormalBlock,"If this block doesn't render as an ordinary block it will return False (examples: signs, buttons, stairs, etc)"
ly (Block),func_243_a,*,func_259_a,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
ly (Block),func_244_a,*,func_223_a,isVecInsideYZBounds,Checks if a vector is within the Y and Z bounds of the block. 
ly (Block),func_245_h,*,func_245_e,isCollidable,"Returns if this block is collidable (only used by Fire). Args: x, y, z"
ly (Block),func_249_b,*,func_228_b,isVecInsideXZBounds,Checks if a vector is within the X and Z bounds of the block. 
ly (Block),func_251_c,*,func_236_c,isVecInsideXYBounds,Checks if a vector is within the X and Y bounds of the block. 
ly (Block),func_252_b,*,func_251_a,onBlockDestroyedByPlayer,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
ly (Block),func_253_b,*,func_231_a,setTickOnLoad,Sets whether this block type will tick on loading the block or not
ly (Block),func_254_a,*,func_249_b,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
ly (Block),func_255_a,*,func_262_a,collisionRayTrace,"Ray traces through the blocks collision from start vector to end vector returning a ray trace hit. Args: world, x, y, z, startVec, endVec"
ly (Block),func_257_a,*,func_230_a,velocityToAddToEntity,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
ly (Block),func_258_d,*,func_255_c,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
ly (Block),func_259_b_,*,func_247_a_,dropBlockAsItem,Drops the specified block items
ly (Block),func_260_c,*,func_253_a,isSideInsideCoordinate,"Checks to see if the side is within the normal 1 meter cube (if its on the edge its not considered inside).  If an invalid side is given it returns instead the not of allowing attachment (note not actually used in code). Args: blockAccess, x, y, z, side"
ly (Block),func_4024_a,*,func_4026_a,setStepSound,Sets the footstep sound for the block. Returns the object for convenience in constructing.
ly (Block),func_4025_d,*,func_4028_b,tickRate,How many world ticks before ticking
ly (Block),func_4026_a,*,func_4027_a,onBlockPlacedBy,"Called when a block is using an item and passed in who placed it. Args: x, y, z, entityLiving"
ly (Block),func_4027_c,*,func_4029_c,onBlockDestroyedByExplosion,Called upon the block being destroyed by an explosion
lz (ChunkProviderClient),func_537_a,ij (ChunkProviderServer),func_365_a,chunkExists,"Checks to see if a chunk exists at x, y"
mm (SlotInventory),func_781_a,*,*,isAtCursorPos,Return True if the cursor position passed as argument is inside the slot.
mn (GuiConnecting),func_581_a,*,*,isCancelled,"Returns true if the connection attempt has been cancelled, false otherwise."
mn (GuiConnecting),func_582_a,*,*,setNetClientHandler,Sets the NetClientHandler.
mn (GuiConnecting),func_583_b,*,*,getNetClientHandler,Gets the NetClientHandler.
mq (BlockFlower),func_269_b,*,func_277_b,canThisPlantGrowOnThisBlockID,Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID
mu (NibbleArray),func_769_a,*,func_560_a,isValid,Returns if the byte array is null or not.
mu (NibbleArray),func_770_a,*,func_561_a,setNibble,Sets the nibble of data at i << 11 | k << 7 | j to l.
mu (NibbleArray),func_771_a,*,func_562_a,getNibble,"Returns the nibble of data corresponding to the passed in i,j,k. j is at most 6 bits, k is at most 4. "
,func_549_a,*,*,drawGradientRect,Draws a rectangle with a vertical gradient between the specified colors.
,func_550_b,*,*,drawTexturedModalRect,Draws a textured rectangle at the stored z-value.
,func_551_a,*,*,drawRect,Draws a solid color rectangle with the specified coordinates and color.
mx (HashEntry),func_767_b,*,*,getValue,Returns the object stored in this entry
mx (HashEntry),func_768_a,*,*,getHash,Returns the hash code for this entry
net/minecraft/client/Minecraft,func_6240_b,*,*,getDataFolder,Gets the minecraft directory.,DUPLICATE,DUPLICATE
net/minecraft/client/Minecraft,func_6244_d,*,*,shutdown,"Called when the window is closing. Sets ""running"" to false which allows the game loop to exit cleanly."
net/minecraft/client/Minecraft,func_110_a,*,*,handleException,Creates a new crash report and displays it in the main window.
net/minecraft/client/Minecraft,func_6267_r,*,*,getOs
net/minecraft/client/Minecraft,func_6249_a,*,*,resize,Called to resize the current screen.
net/minecraft/client/Minecraft,func_6250_c,*,*,checkGLError,"Checks for an OpenGL error. If there is one, prints the error ID and error string."
net/minecraft/client/Minecraft,func_6260_j,*,*,isMultiplayerWorld,"Checks if the current world is a multiplayer world, returns true if it is, false otherwise."
net/minecraft/client/Minecraft,func_6239_p,*,*,respawn,Called when the respawn button is pressed after the player dies.
net/minecraft/client/Minecraft,func_6257_q,*,*,loadScreen,Displays a new screen.
net/minecraft/client/Minecraft,func_6242_u,*,*,forceReload,Forces a reload of the sound manager and all the resources. Called in game by holding 'F3' and pressing 'S'.
net/minecraft/client/Minecraft,func_6268_a,*,*,installResource,Installs a resource. Currently only sounds are download so this method just adds them to the SoundManager.
net/minecraft/client/Minecraft,func_6270_h,*,*,toggleFullscreen,Toggles fullscreen mode.
net/minecraft/client/MinecraftApplet,func_6232_b,*,*,shutdown,Called when the applet window is closed.
nm (IBlockAccess),func_599_f,hq,func_443_c,getBlockMaterial,Returns the block's material.
nm (IBlockAccess),func_600_a,hq,func_444_a,getBlockId,"Returns the block ID at coords x,y,z"
nm (IBlockAccess),func_602_e,hq,func_446_b,getBlockMetadata,"Returns the block metadata at coords x,y,z"
of (SoundManager),func_330_b,*,*,closeMinecraft,Called when Minecraft is closing down.
of (SoundManager),func_332_a,*,*,addSound,Adds an audio file to the sounds SoundPool.
of (SoundManager),func_6373_b,*,*,addStreaming,Adds an audio file to the streaming SoundPool.
of (SoundManager),func_6374_c,*,*,addMusic,Adds an audio file to the music SoundPool.
og (BlockFire),func_261_b,il,func_269_b,canBlockCatchFire,"Checks the specified block coordinate to see if it can catch fire.  Args: blockAccess, x, y, z"
og (BlockFire),func_262_i,il,func_270_h,getChanceOfNeighborsEncouragingFire,Gets the highest chance of a neighbor block encouraging this block to catch fire
og (BlockFire),func_264_a,il,func_267_a,setBurnRate,"Sets the burn rate for a block. The larger abilityToCatchFire the more easily it will catch on fire Args: blockID, unknown1, abilityToCatchFire"
og (BlockFire),func_265_g,il,func_265_f,getChanceToEncourageFire,"Retrieves a specified block's chance to encourage their neighbors to burn and if the number is greater than the current number passed in it will return its number instead of the passed in one.  Args: world, x, y, z, curChanceToEncourageFire"
og (BlockFire),func_266_a,il,func_266_a,tryToCatchBlockOnFire,"Rolls a random number to see if the block coordinates specified will catch fire. Will catch fire if random.nextInt(fireRange)<abilityToCatchFire Args: world, x, y, z, fireRange, random"
om (WorldProvider),func_4093_b,ie (WorldProvider),func_4088_b,generateLightBrightnessTable,Creates the light to brightness table
(BlockPortal),func_4032_a_,(BlockPortal),func_4030_a_,tryToCreatePortal,"Checks to see if this location is valid to create a portal and will return True if it does. Args: world, x, y, z"
v (NoiseGeneratorPerlin),func_802_a,af (NoiseGeneratorPerlin),func_643_a,generateNoise
v (NoiseGeneratorPerlin),func_803_a,af (NoiseGeneratorPerlin),func_644_a,grad
v (NoiseGeneratorPerlin),func_804_b,af (NoiseGeneratorPerlin),func_645_b,lerp
*,*,cq (PropertyManager),func_720_a,getStringProperty,Returns a string property. If the property doesn't exist the default is returned.,,--
*,*,cq (PropertyManager),func_721_b,saveProperties,Writes the properties to the properties file.,,DUPLICATE
*,*,cq (PropertyManager),func_722_a,getIntProperty,Returns an integer property. If the property doesn't exist the default is returned.,,--
*,*,cq (PropertyManager),func_723_a,generateNewProperties,Generates a new properties file.,,--
*,*,cq (PropertyManager),func_724_a,getBooleanProperty,Returns a boolean property. If the property doesn't exist the default is returned.,,--
*,*,dw (IUpdatePlayerListBox),func_690_a,update,Updates the Jlist with a new model.,,DUPLICATE
*,*,ea (PlayerNBTManager),func_725_b,readPlayerData,Reads the player data from disk into the specified PlayerEntityMP.,,DUPLICATE
*,*,ea (PlayerNBTManager),func_726_a,writePlayerData,Writes the player data to disk from the specified PlayerEntityMP.,,DUPLICATE
*,*,ef (ICommandListener),func_1_c,getUsername,Gets the players username.,,DUPLICATE
*,*,ef (ICommandListener),func_2_b,log,Logs the message with a level of INFO.,,DUPLICATE
*,*,ew (NetLoginHandler),func_31_a,setLoginPacket,Sets and returns the login packet provided.,,DUPLICATE
*,*,ew (NetLoginHandler),func_32_a,getServerId,Returns the server Id randomly generated by this login handler.,,DUPLICATE
*,*,ew (NetLoginHandler),func_33_a,tryLogin,"Logs the user in if a login packet is found, otherwise keeps processing network packets unless the timeout has occurred.",,DUPLICATE
*,*,ew (NetLoginHandler),func_34_b,kickUser,Disconnects the user with the given reason.,,DUPLICATE
*,*,ew (NetLoginHandler),func_35_b,getUserAndIPString,Returns the user name (if any) and the remote address as a string.,,DUPLICATE
*,*,ew (NetLoginHandler),func_6007_b,doLogin,Processes the login packet and sends response packets to the user.,,DUPLICATE
*,*,fk (ConsoleLogManager),func_641_a,init,Initialises the console logger.,,DUPLICATE
*,*,fo (ServerGui),func_44_a,getMinecraftServer,Returns the MinecraftServer associated with the ServerGui.,,DUPLICATE
*,*,fo (ServerGui),func_45_a,getStatsComponent,Returns a new JPanel with a new GuiStatsComponent inside.,,--
*,*,fo (ServerGui),func_46_a,initGui,Initialises the GUI components.,,--
*,*,fo (ServerGui),func_47_d,getLogComponent,Returns a new JPanel with a new GuiStatsComponent inside.,,DUPLICATE
*,*,fo (ServerGui),func_48_b,getPlayerListComponent,Returns a new JScrollPane with a new PlayerListBox inside.,,DUPLICATE
*,*,ft (ServerConfigurationManager),func_612_j,writeOps,Writes the OPs file to disk.,,DUPLICATE
*,*,ft (ServerConfigurationManager),func_4094_d,removeBannedIP,Removes an IP from the banned list.,,--
*,*,ft (ServerConfigurationManager),func_4095_a,addBannedPlayer,Adds a player to the banned list.,,--
*,*,ft (ServerConfigurationManager),func_616_c,playerLoggedOut,Called when a player disconnects from the game. Writes player data to disk and removes them from the world.,,--
*,*,ft (ServerConfigurationManager),func_619_a,login,Called when a player tries to login. Checks whether they are banned/server is full etc.,,--
*,*,ft (ServerConfigurationManager),func_623_e,readBannedPlayers,Reads the banned players file from disk.,,DUPLICATE
*,*,ft (ServerConfigurationManager),func_4096_e,addOp,Adds a player to the OP list.,,--
*,*,ft (ServerConfigurationManager),func_4097_b,removeBannedPlayer,Removes a player from the banned list.,,--
*,*,ft (ServerConfigurationManager),func_626_f,writeBannedPlayers,Writes the banned players file to disk.,,--
*,*,ft (ServerConfigurationManager),func_627_a,playerLoggedIn,Called when a player successfully logs in. Reads player data from disk and inserts the player into the world.,,--
*,*,ft (ServerConfigurationManager),func_629_g,readBannedIPs,Reads the banned IPs file from disk.,,--
*,*,ft (ServerConfigurationManager),func_4098_f,removeOp,Removes a player from the OP list.,,--
*,*,ft (ServerConfigurationManager),func_4099_c,addBannedIP,Adds an IP to the banned list.,,--
*,*,ft (ServerConfigurationManager),func_635_h,writeBannedIPs,Writes the banned IPs file to disk.,,DUPLICATE
*,*,ft (ServerConfigurationManager),func_638_i,readOps,Reads the OPs file from disk.,,DUPLICATE
*,*,ft (ServerConfigurationManager),func_639_g,isOp,"Returns true if the player is an OP, false otherwise.",,--
*,*,hf (MCHashTable),func_556_b,containsItem,Returns true if this hash table contains the specified item.,,DUPLICATE
*,*,hf (MCHashTable),func_548_c,lookupEntry,Returns the internal entry for a key,,DUPLICATE
*,*,hg (PlayerManager),func_540_a,getMinecraftServer,Returns the MinecraftServer associated with the PlayerManager.,,DUPLICATE
*,*,hx (GuiStatsComponent),func_435_a,update,Public static accessor to call updateStats.,,--
*,*,hx (GuiStatsComponent),func_436_a,updateStats,Updates the stat values and calls paint to redraw the component.,,DUPLICATE
*,*,id (NetServerHandler),func_39_b,sendPacket,Adds the packet to the underlying network manager's send queue.,,DUPLICATE
*,*,MinecraftServer,func_6010_a,addCommand,Adds a command to the command list for processing.,--,--
*,*,MinecraftServer,func_6009_a,getFile,Returns a File object from the specified string.,,DUPLICATE
*,*,MinecraftServer,func_6021_b,commandLineParser,Parse the command line and call the corresponding action.,,DUPLICATE
,func_4154_a,SpawnerAnimals,,performSpawning,The main spawning algorithm,DUPLICATE,DUPLICATE
,func_4153_a,SpawnerAnimals,,getRandomSpawningPointInChunk,"Given a chunk, find a random position in it.",DUPLICATE,DUPLICATE
,func_613_a,World,,addWorldAccess,Adds a IWorldAccess to the list of worldAccesses
MobSpawnerBase,func_4118_a,MobSpawnerBase,func_4081_a,getEntitiesForType
MobSpawnerBase,func_4119_a,MobSpawnerBase,func_4078_a,getBiome
MobSpawnerBase,func_4120_a,MobSpawnerBase,func_4084_a,generateBiomeLookup
MobSpawnerBase,func_4121_a,MobSpawnerBase,func_4085_a,getBiomeFromLookup
MobSpawnerBase,func_4125_a,MobSpawnerBase,func_4082_a,setBiomeName
Render,func_4009_a,,,setRenderManager,,DUPLICATE,DUPLICATE
Render,func_147_a,,,doRender,"Actually renders the given argument. This is a synthetic bridge method, always casting down its argument and then handing it off to a worker function which does the actual work. In all probabilty, the class Render is generic (Render<T extends Entity) and this method has signature public void func_147_a(T entity, double d, double d1, double d2, float f, float f1). But JAD is pre 1.5 so doesn't do that."
Render,func_151_a,,,loadTexture,loads the specified texture
World,func_607_d,,,setEntityDead,,DUPLICATE,DUPLICATE
WorldChunkManager,func_4060_a,,func_4057_a,generateTerrain,Generates the shape of the terrain for the chunk though its all stone though the water is frozen if the temperature is low enough
WorldChunkManager,func_4062_a,,func_4056_a,replaceBlocksForBiome,Replaces the stone that was placed in with blocks that match the biome
WorldChunkManager,func_4070_a,,func_4064_a,loadBlockGeneratorData,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
WorldChunkManager,func_4071_a,,func_4068_a,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length",,DUPLICATE
World,func_603_b,,func_451_k,getBlock,"Returns a given block (X, Y, Z) from the world.",DUPLICATE,DUPLICATE
GuiScreen,func_6448_a,,,initGui,Adds the buttons (and other controls) to the screen in question.,DUPLICATE,DUPLICATE
GuiScreen,func_6447_a,,,setWorldAndResolution,,DUPLICATE,DUPLICATE
GuiScreen,func_6449_h,,,onGuiClosed,called when the screen closes.,DUPLICATE,DUPLICATE
GuiScreen,func_579_b,,,drawBackground,i is always zero (as of 1.2.2),DUPLICATE,DUPLICATE
NetClientHandler,func_847_a,,,addToSendQueue,,DUPLICATE,DUPLICATE
NetClientHandler,func_848_a,,,processReadPackets,,DUPLICATE,DUPLICATE
Minecraft,func_6272_a,,,displayGuiScreen,,DUPLICATE,DUPLICATE
GuiScreen,func_578_i,,,drawDefaultBackground,,DUPLICATE,DUPLICATE
Minecraft,func_6264_a,,,getAppDir,gets the working dir (OS specific) for the specific application (which is always minecraft),DUPLICATE,DUPLICATE
Minecraft,func_6240_b,,,getMinecraftDir,gets the working dir (OS specific) for minecraft,DUPLICATE,DUPLICATE
World,func_660_k,,,sendQuittingDisconnectPacket,"If on MP, sends a quitting packet.",DUPLICATE,DUPLICATE
Render,func_146_a,*,*,renderOffsetAABB,"Renders a white box with the bounds of the AABB translated by the offset. Args: aabb, x, y, z",DUPLICATE,DUPLICATE
InventoryPlayer,func_496_a,*,*,setCurrentItem,Sets a specific itemID as the current item being held (only if it exists on the hotbar),DUPLICATE,DUPLICATE
Render,func_145_a,*,*,renderShadowOnBlock,"Renders a shadow projected down onto the specified block. Brightness of the block plus how far away on the Y axis determines the alpha of the shadow.  Args: block, centerX, centerY, centerZ, blockX, blockY, blockZ, baseAlpha, shadowSize, xOffset, yOffset, zOffset",DUPLICATE,DUPLICATE
Render,func_142_a,*,*,renderAABB,Adds to the tesselator a box using the aabb for the bounds. Args: aabb,DUPLICATE,DUPLICATE
Render,func_141_b,*,*,doRenderShadowAndFire,"Renders the entity's shadow and fire (if its on fire). Args: entity, x, y, z, yaw, partialTickTime",DUPLICATE,DUPLICATE
Render,func_149_b,*,*,getWorldFromRenderManager,Returns the render manager's world object,DUPLICATE,DUPLICATE
GLAllocation,func_1125_c,*,*,createDirectIntBuffer,Creates and returns a direct int buffer with the specified capacity. Applies native ordering to speed up access.,DUPLICATE,DUPLICATE
GLAllocation,func_1127_b,*,*,createDirectByteBuffer,Creates and returns a direct byte buffer with the specified capacity. Applies native ordering to speed up access.,DUPLICATE,DUPLICATE
GLAllocation,func_1123_d,*,*,createDirectFloatBuffer,Creates and returns a direct float buffer with the specified capacity. Applies native ordering to speed up access.,DUPLICATE,DUPLICATE
Chunk,func_1012_a,*,*,needsSaving,Returns true if this Chunk needs to be saved,DUPLICATE,DUPLICATE
Chunk,func_1017_a,*,*,isAtLocation,Checks whether the chunk is at the X/Z location specified,DUPLICATE,DUPLICATE
ItemFishingRod,func_4023_b,*,*,shouldRotateAroundWhenRendering,Returns true if this item should be rotated by 180 degrees around the Y axis when being held in an entities hands.,DUPLICATE,DUPLICATE
EntityLiving,func_431_d,*,*,getSwingProgress,Returns where in the swing animation the living entity is (from 0 to 1).  Args: partialTickTime,DUPLICATE,DUPLICATE
EntitySpider,func_438_i,*,*,findPlayerToAttack,"Finds the closest player within 16 blocks to attack, or null if this Entity isn't interested in attacking (Animals, Spiders at day, peaceful PigZombies).",DUPLICATE,DUPLICATE
InventoryPlayer,func_505_f,*,*,getInventorySlotContainItem,Returns a slot index in main inventory containing a specific itemID,DUPLICATE,DUPLICATE
InventoryPlayer,func_502_a,*,*,getDamageVsEntity,"Return damage vs an entity done by the current held weapon, or 1 if nothing is held",DUPLICATE,DUPLICATE
World,func_643_a,*,*,setBlockAndMetadata,Sets the block ID and metadata of a block in global coordinates,DUPLICATE,DUPLICATE
RenderEngine,func_6526_a,*,*,readTextureImage,Returns a BufferedImage read off the provided input stream.  Args: inputStream,DUPLICATE,DUPLICATE
RenderEngine,func_1069_b,*,*,unwrapImageByColumns,Takes an image with multiple 16-pixel-wide columns and creates a new 16-pixel-wide image where the columns are stacked vertically,DUPLICATE,DUPLICATE
RenderEngine,func_1068_a,*,*,setupTexture,Copy the supplied image onto the specified OpenGL texture,DUPLICATE,DUPLICATE
RenderEngine,func_1065_b,*,*,refreshTextures,Call setupTexture on all currently-loaded textures again to account for changes in rendering options,DUPLICATE,DUPLICATE
InventoryPlayer,func_510_b,*,*,consumeInventoryItem,"removed one item of specified itemID from inventory (if it is in a stack, the stack size will reduce with 1)",DUPLICATE,DUPLICATE
InventoryPlayer,func_513_b,*,*,readFromNBT,Reads from the given tag list and fills the slots in the inventory with the correct items.,DUPLICATE,DUPLICATE
Chunk,func_995_d,*,*,onChunkLoad,Called when this Chunk is loaded by the ChunkProvider,DUPLICATE,DUPLICATE
Slot,func_779_d,*,*,onSlotChanged,Called when the stack in a Slot changes,DUPLICATE,DUPLICATE
Chunk,func_998_e,*,*,onChunkUnload,Called when this Chunk is unloaded by the ChunkProvider,DUPLICATE,DUPLICATE
BlockRedstoneWire,func_281_g,*,*,getMaxCurrentStrength,"Returns the current strength at the specified block if it is greater than the passed value, or the passed value otherwise.  Signature: (world, x, y, z, strength)",DUPLICATE,DUPLICATE
BlockRedstoneWire,func_280_h,*,*,updateAndPropagateCurrentStrength,Sets the strength of the wire current (0-15) for this block based on neighboring blocks and propagates to neighboring redstone wires,DUPLICATE,DUPLICATE
BlockMobSpawner,func_283_a_,*,*,SetBlockEntity,Returns the tileentity used by the block,DUPLICATE,DUPLICATE
BlockRedstoneWire,func_282_i,*,*,notifyWireNeighborsOfNeighborChange,"Calls World.notifyBlocksOfNeighborChange() for all neighboring blocks, but only if the given block is a redstone wire.",DUPLICATE,DUPLICATE
BlockFurnace,func_285_a,*,*,updateFurnaceBlockState,Update which block ID the furnace is using depending on whether or not it is burning,DUPLICATE,DUPLICATE
World,func_605_c,*,*,isBoundingBoxBurning,Returns whether or not the given bounding box is on fire or not,DUPLICATE,DUPLICATE
Render,func_4009_a,*,*,setRenderManager,Sets the RenderManager.,DUPLICATE,DUPLICATE
RenderEngine,func_1078_a,*,*,deleteTexture,Deletes a single GL texture,DUPLICATE,DUPLICATE
EntityList,func_1079_a,*,*,createEntityInWorld,Creates an entity of the given name in the world.,DUPLICATE,DUPLICATE
RenderEngine,func_1077_b,*,*,weightedAverageColor,"Uses the alpha of the two colors passed in to determine the contributions of each color.  If either of them has an alpha greater than 0 then the returned alpha is 255 otherwise its zero if they are both zero. Args: color1, color2",DUPLICATE,DUPLICATE
RenderEngine,func_1074_a,*,*,allocateAndSetupTexture,"Copy the supplied image onto a newly-allocated OpenGL texture, returning the allocated texture name",DUPLICATE,DUPLICATE
RenderEngine,func_1075_a,*,*,obtainImageData,"Return a ThreadDownloadImageData instance for the given URL.  If it does not already exist, it is created and uses the passed ImageBuffer.  If it does, its reference count is incremented.",DUPLICATE,DUPLICATE
RenderEngine,func_1072_a,*,*,averageColor,"Takes two colors and returns the average of them. Args: color1, color2",DUPLICATE,DUPLICATE
RenderEngine,func_1073_b,*,*,releaseImageData,"Decrements the reference count for a given URL, deleting the image data if the reference count hits 0",DUPLICATE,DUPLICATE
RenderEngine,func_1071_a,*,*,getTextureForDownloadableImage,"Takes a URL of a downloadable image and the name of the local image to be used as a fallback.  If the image has been downloaded, returns the GL texture of the downloaded image, otherwise returns the GL texture of the fallback image.",DUPLICATE,DUPLICATE
EntityList,func_1083_b,*,*,getEntityString,gets the string representation of a specific entity,DUPLICATE,DUPLICATE
TileEntitySpecialRenderer,func_928_a,*,*,setTileEntityRenderer,Associate a TileEntityRenderer with this TileEntitySpecialRenderer,DUPLICATE,DUPLICATE
RenderItem,func_161_a,*,*,renderItemIntoGUI,Renders the item's icon or block into the UI at the specified position.,DUPLICATE,DUPLICATE
RenderItem,func_162_a,*,*,renderQuad,"Adds a quad to the tesselator at the specified position with the set width and height and color.  Args: tessellator, x, y, width, height, color",DUPLICATE,DUPLICATE
RenderItem,func_163_a,*,*,renderTexturedQuad,"Adds a textured quad to the tesselator at the specified position with the specified texture coords, width and height.  Args: x, y, u, v, width, height",DUPLICATE,DUPLICATE
RenderItem,func_164_b,*,*,renderItemOverlayIntoGUI,Renders the item's overlay information. Examples being stack count or damage on top of the item's image at the specified position.,DUPLICATE,DUPLICATE
World,func_708_k,*,*,canExistingBlockSeeTheSky,"Determines if a block can see the sky or not, but if the proper chunk does not already exist, it does not create a new one.",DUPLICATE,DUPLICATE
Entity,func_365_c,*,*,setLocationAndAngles,Sets the location and Yaw/Pitch of an entity in the world,DUPLICATE,DUPLICATE
Entity,func_389_H,*,*,getEntityString,Returns the string that identifies this Entity's class,DUPLICATE,DUPLICATE
EntityBoat,func_385_d_,*,*,canBePushed,Returns true if this entity should push and be pushed by other entities when colliding.,DUPLICATE,DUPLICATE
RenderGlobal,func_941_a,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter",DUPLICATE,DUPLICATE
Render,func_6329_a,*,*,getFontRendererFromRenderManager,Returns the font renderer from the set render manager,DUPLICATE,DUPLICATE
TileEntitySpecialRenderer,func_6508_a,*,*,getFontRenderer,*,DUPLICATE,DUPLICATE
RenderManager,func_6500_a,*,*,getFontRenderer,Returns the font renderer,DUPLICATE,DUPLICATE
TileEntitySpecialRenderer,func_6507_a,*,*,bindTextureByName,Binds a texture to the renderEngine given a filename from the JAR.,DUPLICATE,DUPLICATE
Slot,func_4104_e,*,*,getSlotStackLimit,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)",DUPLICATE,DUPLICATE
WorldProviderHell,func_4100_a,*,*,calculateCelestialAngle,Calculates the angle of sun and moon in the sky relative to a specified time (usually worldTime),DUPLICATE,DUPLICATE
SlotCrafting,func_4103_a,*,*,onPickupFromSlot,Called when the player picks up an item from an inventory slot,DUPLICATE,DUPLICATE
WorldProviderHell,func_4102_a,*,*,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point",DUPLICATE,DUPLICATE
GuiScreen,func_579_b,*,*,drawBackground,Draws the background (i is always 0 as of 1.2.2),DUPLICATE,DUPLICATE
GuiScreen,func_578_i,*,*,drawDefaultBackground,Draws either a gradient over the background screen (when it exists) or a flat gradient over background.png,DUPLICATE,DUPLICATE
GuiScreen,func_573_b,*,*,mouseMovedOrUp,"Called when the mouse is moved or a mouse button is released.  Signature: (mouseX, mouseY, which) which==-1 is mouseMove, which==0 or which==1 is mouseUp",DUPLICATE,DUPLICATE
EntityPlayer,func_374_q,*,*,preparePlayerToSpawn,Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity),DUPLICATE,DUPLICATE
TileEntityRenderer,func_6516_a,*,*,getFontRenderer,*,DUPLICATE,DUPLICATE
GuiContainer,func_590_a,*,*,drawSlotInventory,Draws an inventory slot,DUPLICATE,DUPLICATE
Render,func_144_c,*,*,renderShadow,"Renders the entity shadows at the position, shadow alpha and partialTickTime. Args: entity, x, y, z, shadowAlpha, partialTickTime",DUPLICATE,DUPLICATE
TileEntityFurnace,func_490_a,*,*,getCookProgressScaled,Returns an integer between 0 and the passed value representing how close the current item is to being completely cooked,DUPLICATE,DUPLICATE
TileEntityFurnace,func_491_j,*,*,canSmelt,"Returns true if the furnace can smelt an item, i.e. has a source item, destination stack isn't full, etc.",DUPLICATE,DUPLICATE
InventoryPlayer,func_492_d,*,*,armorItemInSlot,returns a player armor item (as itemstack) contained in specified armor slot.,DUPLICATE,DUPLICATE
InventoryPlayer,func_498_a,*,*,changeCurrentItem,Switch the current item to the next one or the previous one,DUPLICATE,DUPLICATE
Render,func_148_a,*,*,renderEntityOnFire,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime",DUPLICATE,DUPLICATE
ChunkProviderLoadOrGenerate,func_540_b,*,*,saveChunk,"Save a given Chunk, recording the time in lastSaveTime",DUPLICATE,DUPLICATE
ChunkProviderLoadOrGenerate,func_541_a,*,*,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused.",DUPLICATE,DUPLICATE
IChunkLoader,func_811_b,*,*,saveExtraData,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unused.",DUPLICATE,DUPLICATE
IChunkLoader,func_812_a,*,*,saveChunk,*,DUPLICATE,DUPLICATE
IChunkLoader,func_813_a,*,*,loadChunk,Loads the specified(XZ) chunk into the specified world.,DUPLICATE,DUPLICATE
IChunkLoader,func_815_b,*,*,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused.",DUPLICATE,DUPLICATE
ChunkLoader,func_816_a,*,*,loadChunkIntoWorldFromCompound,Parses the data in the compound into a Chunk in the specified world.,DUPLICATE,DUPLICATE
ChunkLoader,func_817_a,*,*,chunkFileForXZ,*,DUPLICATE,DUPLICATE
ChunkLoader,func_818_a,*,*,storeChunkInCompound,Stores the chunk into the supplied Compound. (could even be private static),DUPLICATE,DUPLICATE
