"name","notch","supername","package","side"
"Packet40EntityMetadata","mw","Packet","net/minecraft/src","1"
"Packet4UpdateTime","eu","Packet","net/minecraft/src","1"
"Packet50PreChunk","le","Packet","net/minecraft/src","1"
"Packet51MapChunk","cq","Packet","net/minecraft/src","1"
"Packet52MultiBlockChange","oi","Packet","net/minecraft/src","1"
"Packet53BlockChange","mj","Packet","net/minecraft/src","1"
"Packet54PlayNoteBlock","no","Packet","net/minecraft/src","1"
"Packet5PlayerInventory","k","Packet","net/minecraft/src","1"
"Packet60Explosion","kp","Packet","net/minecraft/src","1"
"Packet61DoorChange","dq","Packet","net/minecraft/src","1"
"Packet6SpawnPosition","ki","Packet","net/minecraft/src","1"
"Packet70Bed","be","Packet","net/minecraft/src","1"
"Packet71Weather","dd","Packet","net/minecraft/src","1"
"Packet7UseEntity","a","Packet","net/minecraft/src","1"
"Packet8UpdateHealth","cz","Packet","net/minecraft/src","1"
"Packet9Respawn","jf","Packet","net/minecraft/src","1"
"PacketCounter","io","","net/minecraft/src","1"
"Path","ha","","net/minecraft/src","1"
"PathEntity","bz","","net/minecraft/src","1"
"Pathfinder","dx","","net/minecraft/src","1"
"PathPoint","d","","net/minecraft/src","1"
"PlayerHash","dv","","net/minecraft/src","1"
"PlayerHashEntry","jz","","net/minecraft/src","1"
"PlayerInstance","x","","net/minecraft/src","1"
"PlayerListBox","h","","net/minecraft/src","1"
"PlayerManager","og","","net/minecraft/src","1"
"PlayerNBTManager","do","","net/minecraft/src","1"
"PropertyManager","ku","","net/minecraft/src","1"
"RailLogic","nj","","net/minecraft/src","1"
"RecipesArmor","m","","net/minecraft/src","1"
"RecipesCrafting","gm","","net/minecraft/src","1"
"RecipesDyes","ie","","net/minecraft/src","1"
"RecipesFood","it","","net/minecraft/src","1"
"RecipesIngots","md","","net/minecraft/src","1"
"RecipeSorter","gu","","net/minecraft/src","1"
"RecipesTools","eo","","net/minecraft/src","1"
"RecipesWeapons","ol","","net/minecraft/src","1"
"RedstoneUpdateInfo","oy","","net/minecraft/src","1"
"RegionFile","ju","","net/minecraft/src","1"
"RegionFileCache","km","","net/minecraft/src","1"
"RegionFileChunkBuffer","ff","","net/minecraft/src","1"
"SaveConverterMcRegion","ev","SaveFormatOld","net/minecraft/src","1"
"SaveFormatOld","me","","net/minecraft/src","1"
"SaveOldDir","ib","PlayerNBTManager","net/minecraft/src","1"
"ServerCommand","ae","","net/minecraft/src","1"
"ServerConfigurationManager","fa","","net/minecraft/src","1"
"ServerGUI","my","","net/minecraft/src","1"
"ServerGuiCommandListener","q","","net/minecraft/src","1"
"ServerGuiFocusAdapter","r","","net/minecraft/src","1"
"ServerWindowAdapter","p","","net/minecraft/src","1"
"ShapedRecipes","fr","","net/minecraft/src","1"
"ShapelessRecipes","mh","","net/minecraft/src","1"
"Slot","ej","","net/minecraft/src","1"
"SlotArmor","jp","Slot","net/minecraft/src","1"
"SlotCrafting","pq","Slot","net/minecraft/src","1"
"SlotFurnace","nk","Slot","net/minecraft/src","1"
"SpawnerAnimals","bn","","net/minecraft/src","1"
"SpawnListEntry","ap","","net/minecraft/src","1"
"StatBase","nl","","net/minecraft/src","1"
"StatBasic","pe","StatBase","net/minecraft/src","1"
"StatCollector","cf","","net/minecraft/src","1"
"StatCrafting","mi","StatBase","net/minecraft/src","1"
"StatList","ge","","net/minecraft/src","1"
"StatTypeDistance","ar","","net/minecraft/src","1"
"StatTypeSimple","av","","net/minecraft/src","1"
"StatTypeTime","at","","net/minecraft/src","1"
"StepSound","bs","","net/minecraft/src","1"
"StepSoundSand","w","StepSound","net/minecraft/src","1"
"StepSoundStone","y","StepSound","net/minecraft/src","1"
"StringTranslate","if","","net/minecraft/src","1"
"Teleporter","ms","","net/minecraft/src","1"
"ThreadCommandReader","bq","","net/minecraft/src","1"
"ThreadLoginVerifier","ct","","net/minecraft/src","1"
"ThreadMonitorConnection","op","","net/minecraft/src","1"
"ThreadServerApplication","bo","","net/minecraft/src","1"
"ThreadSleepForever","br","","net/minecraft/src","1"
"TileEntity","je","","net/minecraft/src","1"
"TileEntityChest","gh","TileEntity","net/minecraft/src","1"
"TileEntityDispenser","aj","TileEntity","net/minecraft/src","1"
"TileEntityFurnace","lj","TileEntity","net/minecraft/src","1"
"TileEntityMobSpawner","bv","TileEntity","net/minecraft/src","1"
"TileEntityNote","mb","TileEntity","net/minecraft/src","1"
"TileEntityRecordPlayer","cp","TileEntity","net/minecraft/src","1"
"TileEntitySign","pi","TileEntity","net/minecraft/src","1"
"Vec3D","ay","","net/minecraft/src","1"
"WatchableObject","hq","","net/minecraft/src","1"
"World","dh","","net/minecraft/src","1"
"WorldChunkManager","oz","","net/minecraft/src","1"
"WorldChunkManagerHell","er","WorldChunkManager","net/minecraft/src","1"
"WorldGenBigTree","fl","WorldGenerator","net/minecraft/src","1"
"WorldGenCactus","dy","WorldGenerator","net/minecraft/src","1"
"WorldGenClay","hy","WorldGenerator","net/minecraft/src","1"
"WorldGenDeadBush","gt","WorldGenerator","net/minecraft/src","1"
"WorldGenDungeons","cy","WorldGenerator","net/minecraft/src","1"
"WorldGenerator","jj","","net/minecraft/src","1"
"WorldGenFire","ow","WorldGenerator","net/minecraft/src","1"
"WorldGenFlowers","al","WorldGenerator","net/minecraft/src","1"
"WorldGenForest","g","WorldGenerator","net/minecraft/src","1"
"WorldGenGlowStone1","eb","WorldGenerator","net/minecraft/src","1"
"WorldGenGlowStone2","lf","WorldGenerator","net/minecraft/src","1"
"WorldGenHellLava","js","WorldGenerator","net/minecraft/src","1"
"WorldGenLakes","cb","WorldGenerator","net/minecraft/src","1"
"WorldGenLiquids","ou","WorldGenerator","net/minecraft/src","1"
"WorldGenMinable","dp","WorldGenerator","net/minecraft/src","1"
"WorldGenPumpkin","oh","WorldGenerator","net/minecraft/src","1"
"WorldGenReed","fq","WorldGenerator","net/minecraft/src","1"
"WorldGenTaiga1","jq","WorldGenerator","net/minecraft/src","1"
"WorldGenTaiga2","of","WorldGenerator","net/minecraft/src","1"
"WorldGenTallGrass","ac","WorldGenerator","net/minecraft/src","1"
"WorldGenTrees","pg","WorldGenerator","net/minecraft/src","1"
"WorldInfo","cr","","net/minecraft/src","1"
"WorldManager","dk","","net/minecraft/src","1"
"WorldProvider","ok","","net/minecraft/src","1"
"WorldProviderHell","ns","WorldProvider","net/minecraft/src","1"
"WorldProviderSky","ai","WorldProvider","net/minecraft/src","1"
"WorldProviderSurface","kl","WorldProvider","net/minecraft/src","1"
"WorldServer","dn","World","net/minecraft/src","1"
"WorldServerMulti","ee","WorldServer","net/minecraft/src","1"
