"name","notch","supername","package","side"
"BlockNetherrack","xq","Block","net/minecraft/src","1"
"IBlockAccess","wv","","net/minecraft/src","1"
"EntityEnderman","lz","EntityMob","net/minecraft/src","1"
"IPlayerFileData","ig","","net/minecraft/src","1"
"BlockRedstoneRepeater","vx","Block","net/minecraft/src","1"
"Packet2Handshake","ly","Packet","net/minecraft/src","1"
"ItemRecord","sk","Item","net/minecraft/src","1"
"WorldGenFlowers","bg","WorldGenerator","net/minecraft/src","1"
"BlockTallGrass","qs","BlockFlower","net/minecraft/src","1"
"ComponentStrongholdCrossing","um","ComponentStronghold","net/minecraft/src","1"
"ThreadedFileIOBase","ct","","net/minecraft/src","1"
"EntityFlying","vz","EntityLiving","net/minecraft/src","1"
"EnumCreatureAttribute","bq","","net/minecraft/src","1"
"RegionFileChunkBuffer","ib","","net/minecraft/src","1"
"NetworkReaderThread","wr","","net/minecraft/src","1"
"MaterialPortal","od","Material","net/minecraft/src","1"
"Packet106Transaction","ns","Packet","net/minecraft/src","1"
"MovingObjectPosition","tz","","net/minecraft/src","1"
"BlockTNT","ai","Block","net/minecraft/src","1"
"Material","le","","net/minecraft/src","1"
"ComponentNetherBridgeStraight","du","ComponentNetherBridgePiece","net/minecraft/src","1"
"BlockStationary","nf","BlockFluid","net/minecraft/src","1"
"ChunkPosition","vl","","net/minecraft/src","1"
"BlockLeavesBase","mz","Block","net/minecraft/src","1"
"NextTickListEntry","py","","net/minecraft/src","1"
"InventoryCrafting","ma","","net/minecraft/src","1"
"ComponentStrongholdRightTurn","ob","ComponentStrongholdLeftTurn","net/minecraft/src","1"
"EntityPigZombie","xg","EntityZombie","net/minecraft/src","1"
"GenLayerSnow","az","GenLayer","net/minecraft/src","1"
"ItemStack","iz","","net/minecraft/src","1"
"ItemPotion","fs","Item","net/minecraft/src","1"
"Packet31RelEntityMove","rq","Packet30Entity","net/minecraft/src","1"
"SaveFormatOld","si","","net/minecraft/src","1"
"MaterialWeb","jo","Material","net/minecraft/src","1"
"BlockFence","jt","Block","net/minecraft/src","1"
"MapGenStructure","qm","MapGenBase","net/minecraft/src","1"
"BlockLeaves","bm","BlockLeavesBase","net/minecraft/src","1"
"BlockNote","ow","BlockContainer","net/minecraft/src","1"
"BlockLockedChest","kg","Block","net/minecraft/src","1"
"BiomeGenDesert","rt","BiomeGenBase","net/minecraft/src","1"
"StructureVillagePieceWeight","ew","","net/minecraft/src","1"
"EnchantmentDigging","dq","Enchantment","net/minecraft/src","1"
"EnumDoorHelper","au","","net/minecraft/src","1"
"EntityFallingSand","jr","Entity","net/minecraft/src","1"
"ChunkFilePattern","qp","","net/minecraft/src","1"
"ItemEnderEye","ua","Item","net/minecraft/src","1"
"Packet28EntityVelocity","gs","Packet","net/minecraft/src","1"
"ComponentVillagePathGen","sl","ComponentVillageRoadPiece","net/minecraft/src","1"
"MapGenStronghold","fy","MapGenStructure","net/minecraft/src","1"
"ServerWindowAdapter","ab","","net/minecraft/src","1"
"WorldGenDeadBush","kh","WorldGenerator","net/minecraft/src","1"
"ISaveHandler","wd","","net/minecraft/src","1"
"BlockFenceGate","tq","Block","net/minecraft/src","1"
"Packet130UpdateSign","ta","Packet","net/minecraft/src","1"
"WorldProviderEnd","kz","WorldProvider","net/minecraft/src","1"
"ComponentNetherBridgeCrossing3","pk","ComponentNetherBridgePiece","net/minecraft/src","1"
"ItemPainting","xt","Item","net/minecraft/src","1"
"EnchantmentKnockback","pa","Enchantment","net/minecraft/src","1"
"WorldGenDungeons","eu","WorldGenerator","net/minecraft/src","1"
"PlayerHash","ga","","net/minecraft/src","1"
"WorldGenSand","gj","WorldGenerator","net/minecraft/src","1"
"BlockCactus","nx","Block","net/minecraft/src","1"
"PacketCount","vk","","net/minecraft/src","1"
"EntityPlayer","gx","EntityLiving","net/minecraft/src","1"
"BiomeGenBase","jz","","net/minecraft/src","1"
"MaterialLiquid","rd","Material","net/minecraft/src","1"
"SaveConverterMcRegion","hm","SaveFormatOld","net/minecraft/src","1"
"Packet12PlayerLook","ud","Packet10Flying","net/minecraft/src","1"
"ContainerEnchantment","io","Container","net/minecraft/src","1"
"Packet6SpawnPosition","qc","Packet","net/minecraft/src","1"
"BlockBreakable","jm","Block","net/minecraft/src","1"
"ComponentNetherBridgeNetherBrickRoom","fb","ComponentNetherBridgePiece","net/minecraft/src","1"
"BiomeGenSnow","oz","BiomeGenBase","net/minecraft/src","1"
"IChunkProvider","co","","net/minecraft/src","1"
"TileEntityEndPortal","ci","TileEntity","net/minecraft/src","1"
"EntityXPOrb","cn","Entity","net/minecraft/src","1"
"ComponentStrongholdPortalRoom","ld","ComponentStronghold","net/minecraft/src","1"
"StructureBoundingBox","uy","","net/minecraft/src","1"
"BlockMushroom","sc","BlockFlower","net/minecraft/src","1"
"EntityDragon","sv","EntityDragonBase","net/minecraft/src","1"
"WorldGenLakes","dm","WorldGenerator","net/minecraft/src","1"
"IUpdatePlayerListBox","fd","","net/minecraft/src","1"
"RConThreadBase","ur","","net/minecraft/src","1"
"WorldGenLiquids","wu","WorldGenerator","net/minecraft/src","1"
"BlockObsidian","fe","BlockStone","net/minecraft/src","1"
"WorldGenTallGrass","ar","WorldGenerator","net/minecraft/src","1"
"Packet13PlayerLookMove","ex","Packet10Flying","net/minecraft/src","1"
"StructureStrongholdPieceWeight3","av","StructureStrongholdPieceWeight","net/minecraft/src","1"
"BlockIce","mt","BlockBreakable","net/minecraft/src","1"
"TileEntityMobSpawner","de","TileEntity","net/minecraft/src","1"
"Packet107CreativeSetSlot","dy","Packet","net/minecraft/src","1"
"PlayerInstance","al","","net/minecraft/src","1"
"ComponentStrongholdStairs2","w","ComponentStrongholdStairs","net/minecraft/src","1"
"EntityWolf","gq","EntityAnimal","net/minecraft/src","1"
"ItemDoor","hy","Item","net/minecraft/src","1"
"WorldInfo","en","","net/minecraft/src","1"
"Packet","kd","","net/minecraft/src","1"
"EntitySnowball","cc","EntityThrowable","net/minecraft/src","1"
"ItemShears","bp","Item","net/minecraft/src","1"
"Entity","rk","","net/minecraft/src","1"
"StructureNetherBridgePieceWeight","ro","","net/minecraft/src","1"
"IChunkLoader","bh","","net/minecraft/src","1"
"EntitySnowmanBase","vw","EntityCreature","net/minecraft/src","1"
"BlockRedstoneOre","bw","Block","net/minecraft/src","1"
"StructureMineshaftPieces","it","","net/minecraft/src","1"
"EnchantmentUntouching","lb","Enchantment","net/minecraft/src","1"
"NBTTagDouble","rs","NBTBase","net/minecraft/src","1"
"BlockDetectorRail","oq","BlockRail","net/minecraft/src","1"
"ChatAllowedCharacters","fw","","net/minecraft/src","1"
"AxisAlignedBB","et","","net/minecraft/src","1"
"WorldGenMinable","fq","WorldGenerator","net/minecraft/src","1"
"ItemBucketMilk","tj","Item","net/minecraft/src","1"
"GenLayerVillageLandscape","sd","GenLayer","net/minecraft/src","1"
"TileEntitySign","xr","TileEntity","net/minecraft/src","1"
"ComponentStrongholdLeftTurn","se","ComponentStronghold","net/minecraft/src","1"
"BlockStone","er","Block","net/minecraft/src","1"
"Packet100OpenWindow","ix","Packet","net/minecraft/src","1"
"ComponentNetherBridgeStairs","mu","ComponentNetherBridgePiece","net/minecraft/src","1"
"ComponentVillageWoodHut","ya","ComponentVillage","net/minecraft/src","1"
"Packet23VehicleSpawn","rl","Packet","net/minecraft/src","1"
"PathPoint","e","","net/minecraft/src","1"
"BiomeGenEnd","ic","BiomeGenBase","net/minecraft/src","1"
"EntitySlime","tk","EntityLiving","net/minecraft/src","1"
"Packet102WindowClick","pu","Packet","net/minecraft/src","1"
"ItemSoup","cd","ItemFood","net/minecraft/src","1"
"WorldGenSwamp","bk","WorldGenerator","net/minecraft/src","1"
"EntityEgg","uw","EntityThrowable","net/minecraft/src","1"
"ThreadLoginVerifier","ep","","net/minecraft/src","1"
"Packet43Experience","kw","Packet","net/minecraft/src","1"
"Packet27Position","pj","Packet","net/minecraft/src","1"
"EnumDoor","pr","","net/minecraft/src","1"
"GenLayerMushroomIsland","kb","GenLayer","net/minecraft/src","1"
"MaterialTransparent","lk","Material","net/minecraft/src","1"
"ISaveFormat","mx","","net/minecraft/src","1"
"ComponentMineshaftCorridor","rw","StructureComponent","net/minecraft/src","1"
"EntityItem","hn","Entity","net/minecraft/src","1"
"GenLayerRiverMix","vt","GenLayer","net/minecraft/src","1"
"NBTTagShort","td","NBTBase","net/minecraft/src","1"
"EnumToolMaterial","by","","net/minecraft/src","1"
"BlockCake","te","Block","net/minecraft/src","1"
"ItemBoat","tx","Item","net/minecraft/src","1"
"BlockPressurePlate","bz","Block","net/minecraft/src","1"
"SpawnListEntry","bl","WeightedRandomChoice","net/minecraft/src","1"
"EntitySkeleton","fz","EntityMob","net/minecraft/src","1"
"BlockFluid","qo","Block","net/minecraft/src","1"
"EnchantmentProtection","qe","Enchantment","net/minecraft/src","1"
"PathEntity","dk","","net/minecraft/src","1"
"BlockSoulSand","nh","Block","net/minecraft/src","1"
"MCHashEntry","vu","","net/minecraft/src","1"
"TileEntityPiston","tc","TileEntity","net/minecraft/src","1"
"BlockJukeBox","fv","BlockContainer","net/minecraft/src","1"
"StepSoundStone","an","StepSound","net/minecraft/src","1"
"ItemSlab","eq","ItemBlock","net/minecraft/src","1"
"Packet42RemoveEntityEffect","mv","Packet","net/minecraft/src","1"
"ItemPiston","pp","ItemBlock","net/minecraft/src","1"
"Packet4UpdateTime","hl","Packet","net/minecraft/src","1"
"EntityDamageSource","hg","DamageSource","net/minecraft/src","1"
"EnumArt","ir","","net/minecraft/src","1"
"Packet29DestroyEntity","qt","Packet","net/minecraft/src","1"
"EnumSkyBlock","eh","","net/minecraft/src","1"
"GuiStatsComponent","kn","","net/minecraft/src","1"
"CompressedStreamTools","ax","","net/minecraft/src","1"
"BiomeCacheBlock","sy","","net/minecraft/src","1"
"ThreadedChunkLoader","oa","","net/minecraft/src","1"
"EntitySpider","cq","EntityMob","net/minecraft/src","1"
"StructureVillageStart","ge","StructureStart","net/minecraft/src","1"
"EntityMinecart","xs","Entity","net/minecraft/src","1"
"ItemSnowball","dn","Item","net/minecraft/src","1"
"EntityAnimal","bi","EntityCreature","net/minecraft/src","1"
"EntityPotion","bs","EntityThrowable","net/minecraft/src","1"
"IMob","fi","","net/minecraft/src","1"
"BlockDoor","ks","Block","net/minecraft/src","1"
"WatchableObject","lr","","net/minecraft/src","1"
"BlockCrops","mr","BlockFlower","net/minecraft/src","1"
"RecipesIngots","sh","","net/minecraft/src","1"
"MapDataBase","hq","","net/minecraft/src","1"
"StepSound","db","","net/minecraft/src","1"
"Packet7UseEntity","a","Packet","net/minecraft/src","1"
"RConUtils","im","","net/minecraft/src","1"
"Packet105UpdateProgressbar","mh","Packet","net/minecraft/src","1"
"ItemVine","wj","ItemBlock","net/minecraft/src","1"
"BiomeGenMushroomIsland","in","BiomeGenBase","net/minecraft/src","1"
"ItemLog","jk","ItemBlock","net/minecraft/src","1"
"SlotCrafting","yd","Slot","net/minecraft/src","1"
"MapStorage","hd","","net/minecraft/src","1"
"RConConsoleSource","vg","","net/minecraft/src","1"
"StructureStrongholdPieceWeight","ri","","net/minecraft/src","1"
"WorldGenFire","wy","WorldGenerator","net/minecraft/src","1"
"BlockStep","xx","Block","net/minecraft/src","1"
"ThreadCommandReader","cy","","net/minecraft/src","1"
"StatBasic","xk","StatBase","net/minecraft/src","1"
"BlockRedstoneWire","rj","Block","net/minecraft/src","1"
"BlockGrass","vy","Block","net/minecraft/src","1"
"Explosion","pw","","net/minecraft/src","1"
"ComponentStrongholdPrison","oe","ComponentStronghold","net/minecraft/src","1"
"ItemEgg","lx","Item","net/minecraft/src","1"
"StructureVillagePieces","xo","","net/minecraft/src","1"
"BlockRail","oi","Block","net/minecraft/src","1"
"ComponentVillageChurch","nz","ComponentVillage","net/minecraft/src","1"
"ComponentNetherBridgeThrone","va","ComponentNetherBridgePiece","net/minecraft/src","1"
"MapGenRavine","wl","MapGenBase","net/minecraft/src","1"
"BlockOre","md","Block","net/minecraft/src","1"
"BiomeGenPlains","ms","BiomeGenBase","net/minecraft/src","1"
"DataWatcher","sr","","net/minecraft/src","1"
"PotionHelper","kk","","net/minecraft/src","1"
"Packet20NamedEntitySpawn","lu","Packet","net/minecraft/src","1"
"SlotBrewingStandIngredient","dd","Slot","net/minecraft/src","1"
"ItemCoal","qv","Item","net/minecraft/src","1"
"EntityEnderEye","ck","Entity","net/minecraft/src","1"
"Packet3Chat","on","Packet","net/minecraft/src","1"
"TileEntityBrewingStand","xu","TileEntity","net/minecraft/src","1"
"BlockMycelium","xf","Block","net/minecraft/src","1"
"EntityGiantZombie","nd","EntityMob","net/minecraft/src","1"
"RConThreadQuery","ss","RConThreadBase","net/minecraft/src","1"
"Packet38EntityStatus","je","Packet","net/minecraft/src","1"
"ItemArmor","vc","Item","net/minecraft/src","1"
"EnumAction","jd","","net/minecraft/src","1"
"ItemInWorldManager","tl","","net/minecraft/src","1"
"ComponentStrongholdStairs","ie","ComponentStronghold","net/minecraft/src","1"
"Packet33RelEntityMoveLook","pc","Packet30Entity","net/minecraft/src","1"
"AchievementMap","b","","net/minecraft/src","1"
"Potion","ip","","net/minecraft/src","1"
"ComponentVillageTorch","oc","ComponentVillage","net/minecraft/src","1"
"BlockSand","gt","Block","net/minecraft/src","1"
"StructureStrongholdStones","ub","StructurePieceBlockSelector","net/minecraft/src","1"
"WorldGenPumpkin","wi","WorldGenerator","net/minecraft/src","1"
"NBTTagCompound","ne","NBTBase","net/minecraft/src","1"
"WorldGenGlowStone2","rc","WorldGenerator","net/minecraft/src","1"
"Packet41EntityEffect","dx","Packet","net/minecraft/src","1"
"ComponentMineshaftCross","mw","StructureComponent","net/minecraft/src","1"
"ICrafting","ei","","net/minecraft/src","1"
"ItemFishingRod","da","Item","net/minecraft/src","1"
"EntitySquid","wz","EntityWaterMob","net/minecraft/src","1"
"BiomeGenForest","qb","BiomeGenBase","net/minecraft/src","1"
"EntityCaveSpider","hj","EntitySpider","net/minecraft/src","1"
"MapGenCavesHell","os","MapGenBase","net/minecraft/src","1"
"NBTTagFloat","q","NBTBase","net/minecraft/src","1"
"PotionEffect","wt","","net/minecraft/src","1"
"ComponentStrongholdStraight","nr","ComponentStronghold","net/minecraft/src","1"
"ComponentNetherBridgePiece","jf","StructureComponent","net/minecraft/src","1"
"TileEntityFurnace","rg","TileEntity","net/minecraft/src","1"
"EntityLiving","li","Entity","net/minecraft/src","1"
"LayerIsland","oh","GenLayer","net/minecraft/src","1"
"ServerConfigurationManager","ht","","net/minecraft/src","1"
"IInvBasic","hx","","net/minecraft/src","1"
"TileEntityEnchantmentTable","cj","TileEntity","net/minecraft/src","1"
"ChunkLoader","sg","","net/minecraft/src","1"
"GenLayerIsland","cg","GenLayer","net/minecraft/src","1"
"BlockWeb","qn","Block","net/minecraft/src","1"
"ItemSapling","mb","ItemBlock","net/minecraft/src","1"
"ComponentVillageField","p","ComponentVillage","net/minecraft/src","1"
"EmptyChunk","kx","Chunk","net/minecraft/src","1"
"ThreadServerApplication","cu","","net/minecraft/src","1"
"ComponentVillageField2","uz","ComponentVillage","net/minecraft/src","1"
"NBTTagString","wn","NBTBase","net/minecraft/src","1"
"PlayerHashEntry","pt","","net/minecraft/src","1"
"ChunkBlockMap","ug","","net/minecraft/src","1"
"GenLayerRiver","hp","GenLayer","net/minecraft/src","1"
"ShapelessRecipes","sm","","net/minecraft/src","1"
"BlockSponge","wo","Block","net/minecraft/src","1"
"BlockStem","nn","BlockFlower","net/minecraft/src","1"
"ItemMinecart","qk","Item","net/minecraft/src","1"
"BlockWorkbench","fn","Block","net/minecraft/src","1"
"Packet26EntityExpOrb","or","Packet","net/minecraft/src","1"
"MapGenVillage","ao","MapGenStructure","net/minecraft/src","1"
"BiomeGenRiver","mj","BiomeGenBase","net/minecraft/src","1"
"Packet201PlayerInfo","ee","Packet","net/minecraft/src","1"
"EntityCreature","ij","EntityLiving","net/minecraft/src","1"
"Teleporter","tf","","net/minecraft/src","1"
"StructureStrongholdPieceWeight2","aw","StructureStrongholdPieceWeight","net/minecraft/src","1"
"MapColor","eb","","net/minecraft/src","1"
"StructureStrongholdPieces","jl","","net/minecraft/src","1"
"RailLogic","ul","","net/minecraft/src","1"
"MapCoord","bb","","net/minecraft/src","1"
"Achievement","ng","StatBase","net/minecraft/src","1"
"TileEntityRecordPlayer","em","TileEntity","net/minecraft/src","1"
"ComponentVillageHouse1","vb","ComponentVillage","net/minecraft/src","1"
"BiomeGenOcean","aq","BiomeGenBase","net/minecraft/src","1"
"NetServerHandler","kr","NetHandler","net/minecraft/src","1"
"MCHash","ju","","net/minecraft/src","1"
"BiomeDecorator","gm","","net/minecraft/src","1"
"ConsoleCommandHandler","rz","","net/minecraft/src","1"
"BlockPistonMoving","th","BlockContainer","net/minecraft/src","1"
"Path","kt","","net/minecraft/src","1"
"RConThreadMain","pb","RConThreadBase","net/minecraft/src","1"
"Item","gu","","net/minecraft/src","1"
"TileEntity","of","","net/minecraft/src","1"
"BlockFlowing","nv","BlockFluid","net/minecraft/src","1"
"ComponentStrongholdChestCorridor","gv","ComponentStronghold","net/minecraft/src","1"
"BlockNetherBrick","xc","BlockFlower","net/minecraft/src","1"
"WorldGenTaiga1","oy","WorldGenerator","net/minecraft/src","1"
"InventoryPlayer","iy","","net/minecraft/src","1"
"Slot","gw","","net/minecraft/src","1"
"ModelBed","jh","","net/minecraft/src","1"
"ItemBed","lf","Item","net/minecraft/src","1"
"Packet108EnchantItem","oo","Packet","net/minecraft/src","1"
"EntityCreeper","gh","EntityMob","net/minecraft/src","1"
"Packet101CloseWindow","lw","Packet","net/minecraft/src","1"
"EntitySmallFireball","uu","EntityFireball","net/minecraft/src","1"
"Packet24MobSpawn","jj","Packet","net/minecraft/src","1"
"WorldManager","fm","","net/minecraft/src","1"
"ItemRedstone","if","Item","net/minecraft/src","1"
"ThreadedChunkLoaderPending","xn","","net/minecraft/src","1"
"Packet14BlockDig","js","Packet","net/minecraft/src","1"
"MapInfo","rf","","net/minecraft/src","1"
"ItemTool","dv","Item","net/minecraft/src","1"
"Container","ea","","net/minecraft/src","1"
"EntityPig","vo","EntityAnimal","net/minecraft/src","1"
"EnchantmentDurability","ef","Enchantment","net/minecraft/src","1"
"EntityMagmaCube","sj","EntitySlime","net/minecraft/src","1"
"EntityFish","lo","Entity","net/minecraft/src","1"
"Packet5PlayerInventory","r","Packet","net/minecraft/src","1"
"BlockBrewingStand","fg","BlockContainer","net/minecraft/src","1"
"NoiseGeneratorOctaves","st","NoiseGenerator","net/minecraft/src","1"
"ItemBlock","cl","Item","net/minecraft/src","1"
"BlockPumpkin","ff","Block","net/minecraft/src","1"
"Packet30Entity","sw","Packet","net/minecraft/src","1"
"StructureNetherBridgePieces","ls","","net/minecraft/src","1"
"InventoryBasic","po","","net/minecraft/src","1"
"ItemFood","yc","Item","net/minecraft/src","1"
"EnchantmentOxygen","uq","Enchantment","net/minecraft/src","1"
"EnchantmentWaterWorker","xe","Enchantment","net/minecraft/src","1"
"EntityThrowable","bc","Entity","net/minecraft/src","1"
"Packet255KickDisconnect","xw","Packet","net/minecraft/src","1"
"StatCrafting","sq","StatBase","net/minecraft/src","1"
"ItemBow","pz","Item","net/minecraft/src","1"
"WorldGenBigTree","ik","WorldGenerator","net/minecraft/src","1"
"ItemSeeds","qj","Item","net/minecraft/src","1"
"SlotBrewingStandPotion","lh","Slot","net/minecraft/src","1"
"WorldGenGlowStone1","gl","WorldGenerator","net/minecraft/src","1"
"IServer","vm","","net/minecraft/src","1"
"PlayerListBox","m","","net/minecraft/src","1"
"RecipesFood","nm","","net/minecraft/src","1"
"ContainerDispenser","re","Container","net/minecraft/src","1"
"BlockSnowBlock","ac","Block","net/minecraft/src","1"
"ComponentNetherBridgeEntrance","ts","ComponentNetherBridgePiece","net/minecraft/src","1"
"PlayerManager","wf","","net/minecraft/src","1"
"EntityGhast","bv","EntityFlying","net/minecraft/src","1"
"NBTTagLong","lv","NBTBase","net/minecraft/src","1"
"Empty3","ok","","net/minecraft/src","1"
"Packet131MapData","aj","Packet","net/minecraft/src","1"
"StructureNetherBridgeEnd","km","ComponentNetherBridgePiece","net/minecraft/src","1"
"EntityArrow","rh","Entity","net/minecraft/src","1"
"RegionFile","ph","","net/minecraft/src","1"
"ServerGuiCommandListener","ad","","net/minecraft/src","1"
"BlockRedstoneTorch","df","BlockTorch","net/minecraft/src","1"
"BlockButton","nq","Block","net/minecraft/src","1"
"BlockBed","ty","Block","net/minecraft/src","1"
"NoiseGeneratorPerlin","ap","NoiseGenerator","net/minecraft/src","1"
"StatCollector","dr","","net/minecraft/src","1"
"GenLayer","ek","","net/minecraft/src","1"
"RegionFileCache","qi","","net/minecraft/src","1"
"ItemSpade","ve","ItemTool","net/minecraft/src","1"
"ComponentMineshaftRoom","h","StructureComponent","net/minecraft/src","1"
"EnumArmorMaterial","cx","","net/minecraft/src","1"
"ComponentVillageHouse4_Garden","gn","ComponentVillage","net/minecraft/src","1"
"ComponentNetherBridgeCorridor5","nc","ComponentNetherBridgePiece","net/minecraft/src","1"
"NBTTagEnd","kv","NBTBase","net/minecraft/src","1"
"EnchantmentData","ol","WeightedRandomChoice","net/minecraft/src","1"
"GenLayerRiverInit","mn","GenLayer","net/minecraft/src","1"
"IStatType","vq","","net/minecraft/src","1"
"BlockPistonBase","jn","Block","net/minecraft/src","1"
"Packet8UpdateHealth","ev","Packet","net/minecraft/src","1"
"GuiLogFormatter","ia","","net/minecraft/src","1"
"CraftingManager","ho","","net/minecraft/src","1"
"FurnaceRecipes","fa","","net/minecraft/src","1"
"EntityTracker","ue","","net/minecraft/src","1"
"ComponentStrongholdStairsStraight","ni","ComponentStronghold","net/minecraft/src","1"
"EnumMovingObjectType","jg","","net/minecraft/src","1"
"ConsoleLogFormatter","vv","","net/minecraft/src","1"
"NBTTagByte","pq","NBTBase","net/minecraft/src","1"
"EnchantmentLootBonus","oj","Enchantment","net/minecraft/src","1"
"WorldGenForest","l","WorldGenerator","net/minecraft/src","1"
"StructureComponent","jv","","net/minecraft/src","1"
"BlockDirt","ny","Block","net/minecraft/src","1"
"EntityPlayerMP","fk","EntityPlayer","net/minecraft/src","1"
"ServerCommand","ay","","net/minecraft/src","1"
"WeightedRandom","tu","","net/minecraft/src","1"
"BlockCloth","ej","Block","net/minecraft/src","1"
"DamageSource","pm","","net/minecraft/src","1"
"Packet15Place","gy","Packet","net/minecraft/src","1"
"Packet18Animation","my","Packet","net/minecraft/src","1"
"ComponentNetherBridgeCorridor","lm","ComponentNetherBridgePiece","net/minecraft/src","1"
"RecipesCrafting","jw","","net/minecraft/src","1"
"TileEntityNote","sf","TileEntity","net/minecraft/src","1"
"ShapedRecipes","iv","","net/minecraft/src","1"
"WorldSettings","he","","net/minecraft/src","1"
"EnumStatus","dc","","net/minecraft/src","1"
"EntityLightningBolt","d","EntityWeatherEffect","net/minecraft/src","1"
"StructurePieceTreasure","hz","WeightedRandomChoice","net/minecraft/src","1"
"GenLayerSmoothZoom","lg","GenLayer","net/minecraft/src","1"
"EntityMooshroom","sb","EntityCow","net/minecraft/src","1"
"BlockFarmland","uj","Block","net/minecraft/src","1"
"ItemEnderPearl","kc","Item","net/minecraft/src","1"
"WorldProviderSurface","qg","WorldProvider","net/minecraft/src","1"
"RecipesDyes","mm","","net/minecraft/src","1"
"IThreadedFileIO","gk","","net/minecraft/src","1"
"Packet103SetSlot","hv","Packet","net/minecraft/src","1"
"Packet34EntityTeleport","qf","Packet","net/minecraft/src","1"
"NBTTagInt","ov","NBTBase","net/minecraft/src","1"
"Packet53BlockChange","sp","Packet","net/minecraft/src","1"
"SlotArmor","ox","Slot","net/minecraft/src","1"
"GuiLogOutputHandler","dt","","net/minecraft/src","1"
"Profiler","pd","","net/minecraft/src","1"
"World","fh","","net/minecraft/src","1"
"IWorldAccess","ou","","net/minecraft/src","1"
"EntityWeatherEffect","ye","Entity","net/minecraft/src","1"
"EntityTrackerEntry","hw","","net/minecraft/src","1"
"GenLayerZoom","eg","GenLayer","net/minecraft/src","1"
"EntitySheep","do","EntityAnimal","net/minecraft/src","1"
"ChunkCache","ez","","net/minecraft/src","1"
"Packet19EntityAction","sn","Packet","net/minecraft/src","1"
"INpc","up","","net/minecraft/src","1"
"MapGenWaterlily","mq","WorldGenerator","net/minecraft/src","1"
"IntCache","af","","net/minecraft/src","1"
"EntityVillage","fl","EntityCreature","net/minecraft/src","1"
"ChunkCoordIntPair","yf","","net/minecraft/src","1"
"ComponentVillageHouse2","di","ComponentVillage","net/minecraft/src","1"
"ItemReed","ll","Item","net/minecraft/src","1"
"ItemGlassBottle","su","Item","net/minecraft/src","1"
"BlockContainer","qu","Block","net/minecraft/src","1"
"GenLayerSmooth","hf","GenLayer","net/minecraft/src","1"
"Packet52MultiBlockChange","wg","Packet","net/minecraft/src","1"
"NetworkMasterThread","wp","","net/minecraft/src","1"
"BlockMelon","fj","Block","net/minecraft/src","1"
"BlockChest","f","BlockContainer","net/minecraft/src","1"
"EnchantmentModifierLiving","xm","","net/minecraft/src","1"
"ComponentStronghold","ha","StructureComponent","net/minecraft/src","1"
"BlockStairs","rp","Block","net/minecraft/src","1"
"Packet21PickupSpawn","ml","Packet","net/minecraft/src","1"
"BlockClay","qx","Block","net/minecraft/src","1"
"SlotEnchantmentTable","x","InventoryBasic","net/minecraft/src","1"
"RecipeSorter","kl","","net/minecraft/src","1"
"StructureNetherBridgeStart","bd","StructureStart","net/minecraft/src","1"
"Vec3D","bx","","net/minecraft/src","1"
"Packet25EntityPainting","uv","Packet","net/minecraft/src","1"
"IAnimals","ah","","net/minecraft/src","1"
"Packet16BlockItemSwitch","hu","Packet","net/minecraft/src","1"
"NBTBase","ii","","net/minecraft/src","1"
"ContainerBrewingStand","jc","Container","net/minecraft/src","1"
"ItemDye","ke","Item","net/minecraft/src","1"
"Packet104WindowItems","jy","Packet","net/minecraft/src","1"
"PotionHealth","tp","Potion","net/minecraft/src","1"
"EntitySnowman","u","EntitySnowmanBase","net/minecraft/src","1"
"PlayerNBTManager","fr","","net/minecraft/src","1"
"BlockFire","xv","Block","net/minecraft/src","1"
"BiomeCache","tw","","net/minecraft/src","1"
"ComponentStrongholdCorridor","nk","ComponentStronghold","net/minecraft/src","1"
"NetworkAcceptThread","qw","","net/minecraft/src","1"
"BlockTorch","uk","Block","net/minecraft/src","1"
"StepSoundSand","ak","StepSound","net/minecraft/src","1"
"EnchantmentDamage","kj","Enchantment","net/minecraft/src","1"
"BlockEnchantmentTable","gp","BlockContainer","net/minecraft/src","1"
"BiomeEndDecorator","lt","BiomeDecorator","net/minecraft/src","1"
"ThreadSleepForever","cz","","net/minecraft/src","1"
"WorldGenerator","op","","net/minecraft/src","1"
"BlockGlass","fp","BlockBreakable","net/minecraft/src","1"
"ComponentNetherBridgeStartPiece","pi","ComponentNetherBridgeCrossing3","net/minecraft/src","1"
"WorldServerMulti","gr","WorldServer","net/minecraft/src","1"
"NetHandler","sa","","net/minecraft/src","1"
"EntitySilverfish","vi","EntityMob","net/minecraft/src","1"
"EnchantmentFireAspect","la","Enchantment","net/minecraft/src","1"
"ConvertProgressUpdater","cv","","net/minecraft/src","1"
"Packet39AttachEntity","na","Packet","net/minecraft/src","1"
"Packet50PreChunk","rb","Packet","net/minecraft/src","1"
"ComponentNetherBridgeCorridor3","yb","ComponentNetherBridgePiece","net/minecraft/src","1"
"EnumCreatureType","ky","","net/minecraft/src","1"
"SlotFurnace","uo","Slot","net/minecraft/src","1"
"WorldGenCactus","gd","WorldGenerator","net/minecraft/src","1"
"StatList","ji","","net/minecraft/src","1"
"Packet70Bed","ce","Packet","net/minecraft/src","1"
"ChunkFile","ed","","net/minecraft/src","1"
