"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_667_e","updateEntity","f","(LEntity;)V","(Lsi;)V","World","fb","net/minecraft/src","0"
"func_4084_a","updateEntityWithOptionalForce","a","(LEntity;Z)V","(Lsi;Z)V","World","fb","net/minecraft/src","0"
"func_604_a","checkIfAABBIsClear","a","(LAxisAlignedBB;)Z","(Leo;)Z","World","fb","net/minecraft/src","0"
"func_662_b","getIsAnyLiquid","b","(LAxisAlignedBB;)Z","(Leo;)Z","World","fb","net/minecraft/src","0"
"func_605_c","isBoundingBoxBurning","c","(LAxisAlignedBB;)Z","(Leo;)Z","World","fb","net/minecraft/src","0"
"func_682_a","handleMaterialAcceleration","a","(LAxisAlignedBB;LMaterial;LEntity;)Z","(Leo;Llj;Lsi;)Z","World","fb","net/minecraft/src","0"
"func_689_a","isMaterialInBB","a","(LAxisAlignedBB;LMaterial;)Z","(Leo;Llj;)Z","World","fb","net/minecraft/src","0"
"func_707_b","isAABBInMaterial","b","(LAxisAlignedBB;LMaterial;)Z","(Leo;Llj;)Z","World","fb","net/minecraft/src","0"
"func_12243_a","createExplosion","a","(LEntity;DDDF)LExplosion;","(Lsi;DDDF)Lqs;","World","fb","net/minecraft/src","0"
"func_12244_a","newExplosion","a","(LEntity;DDDFZ)LExplosion;","(Lsi;DDDFZ)Lqs;","World","fb","net/minecraft/src","0"
"func_675_a","func_675_a","a","(LVec3D;LAxisAlignedBB;)F","(Lbr;Leo;)F","World","fb","net/minecraft/src","0"
"func_612_i","onBlockHit","a","(LEntityPlayer;IIII)V","(Lgq;IIII)V","World","fb","net/minecraft/src","0"
"func_4085_a","func_4085_a","a","(Ljava/lang/Class;)LEntity;","(Ljava/lang/Class;)Lsi;","World","fb","net/minecraft/src","0"
"func_687_d","func_687_d","h","()Ljava/lang/String;","()Ljava/lang/String;","World","fb","net/minecraft/src","0"
"func_21119_g","func_21119_g","i","()Ljava/lang/String;","()Ljava/lang/String;","World","fb","net/minecraft/src","0"
"func_654_a","setBlockTileEntity","a","(IIILTileEntity;)V","(IIILos;)V","World","fb","net/minecraft/src","0"
"func_692_l","removeBlockTileEntity","p","(III)V","(III)V","World","fb","net/minecraft/src","0"
"func_651_a","func_651_a","a","(LIProgressUpdate;)V","(Lxs;)V","World","fb","net/minecraft/src","0"
"func_6465_g","func_6465_g","j","()Z","()Z","World","fb","net/minecraft/src","0"
"func_616_a","func_616_a","a","(LEnumSkyBlock;IIIIII)V","(Ldz;IIIIII)V","World","fb","net/minecraft/src","0"
"func_627_a","func_627_a","a","(LEnumSkyBlock;IIIIIIZ)V","(Ldz;IIIIIIZ)V","World","fb","net/minecraft/src","0"
"func_644_f","calculateInitialSkylight","k","()V","()V","World","fb","net/minecraft/src","0"
"func_21114_a","setAllowedMobSpawns","a","(ZZ)V","(ZZ)V","World","fb","net/minecraft/src","0"
"func_649_g","tick","l","()V","()V","World","fb","net/minecraft/src","0"
"func_27163_E","func_27163_E","E","()V","()V","World","fb","net/minecraft/src","0"
"func_27165_m","updateWeather","m","()V","()V","World","fb","net/minecraft/src","0"
"func_27164_F","stopPrecipitation","F","()V","()V","World","fb","net/minecraft/src","0"
"func_4080_j","updateBlocksAndPlayCaveSounds","n","()V","()V","World","fb","net/minecraft/src","0"
"func_700_a","TickUpdates","a","(Z)Z","(Z)Z","World","fb","net/minecraft/src","0"
"func_677_m","randomDisplayUpdates","q","(III)V","(III)V","World","fb","net/minecraft/src","0"
"func_659_b","getEntitiesWithinAABBExcludingEntity","b","(LEntity;LAxisAlignedBB;)Ljava/util/List;","(Lsi;Leo;)Ljava/util/List;","World","fb","net/minecraft/src","0"
"func_657_a","getEntitiesWithinAABB","a","(Ljava/lang/Class;LAxisAlignedBB;)Ljava/util/List;","(Ljava/lang/Class;Leo;)Ljava/util/List;","World","fb","net/minecraft/src","0"
"func_658_i","getLoadedEntityList","o","()Ljava/util/List;","()Ljava/util/List;","World","fb","net/minecraft/src","0"
"func_698_b","func_698_b","b","(IIILTileEntity;)V","(IIILos;)V","World","fb","net/minecraft/src","0"
"func_621_b","countEntities","b","(Ljava/lang/Class;)I","(Ljava/lang/Class;)I","World","fb","net/minecraft/src","0"
"func_636_a","func_636_a","a","(Ljava/util/List;)V","(Ljava/util/List;)V","World","fb","net/minecraft/src","0"
"func_632_b","func_632_b","b","(Ljava/util/List;)V","(Ljava/util/List;)V","World","fb","net/minecraft/src","0"
"func_656_j","func_656_j","p","()V","()V","World","fb","net/minecraft/src","0"
"func_695_a","canBlockBePlacedAt","a","(IIIIZI)Z","(IIIIZI)Z","World","fb","net/minecraft/src","0"
"func_702_a","getPathToEntity","a","(LEntity;LEntity;F)LPathEntity;","(Lsi;Lsi;F)Ldf;","World","fb","net/minecraft/src","0"
"func_637_a","getEntityPathToXYZ","a","(LEntity;IIIF)LPathEntity;","(Lsi;IIIF)Ldf;","World","fb","net/minecraft/src","0"
"func_668_j","isBlockProvidingPowerTo","j","(IIII)Z","(IIII)Z","World","fb","net/minecraft/src","0"
"func_646_n","isBlockGettingPowered","r","(III)Z","(III)Z","World","fb","net/minecraft/src","0"
"func_706_k","isBlockIndirectlyProvidingPowerTo","k","(IIII)Z","(IIII)Z","World","fb","net/minecraft/src","0"
"func_625_o","isBlockIndirectlyGettingPowered","s","(III)Z","(III)Z","World","fb","net/minecraft/src","0"
"func_609_a","getClosestPlayerToEntity","a","(LEntity;D)LEntityPlayer;","(Lsi;D)Lgq;","World","fb","net/minecraft/src","0"
"func_683_a","getClosestPlayer","a","(DDDD)LEntityPlayer;","(DDDD)Lgq;","World","fb","net/minecraft/src","0"
"func_25099_a","getPlayerEntityByName","a","(Ljava/lang/String;)LEntityPlayer;","(Ljava/lang/String;)Lgq;","World","fb","net/minecraft/src","0"
"func_693_a","setChunkData","a","(IIIIII[B)V","(IIIIII[B)V","World","fb","net/minecraft/src","0"
"func_660_k","sendQuittingDisconnectingPacket","q","()V","()V","World","fb","net/minecraft/src","0"
"func_663_l","checkSessionLock","r","()V","()V","World","fb","net/minecraft/src","0"
"func_648_a","setWorldTime","a","(J)V","(J)V","World","fb","net/minecraft/src","0"
"func_22138_q","getRandomSeed","s","()J","()J","World","fb","net/minecraft/src","0"
"func_22139_r","getWorldTime","t","()J","()J","World","fb","net/minecraft/src","0"
"func_22137_s","getSpawnPoint","u","()LChunkCoordinates;","()Lbp;","World","fb","net/minecraft/src","0"
"func_22143_a","setSpawnPoint","a","(LChunkCoordinates;)V","(Lbp;)V","World","fb","net/minecraft/src","0"
"func_705_f","joinEntityInSurroundings","g","(LEntity;)V","(Lsi;)V","World","fb","net/minecraft/src","0"
"func_6466_a","func_6466_a","a","(LEntityPlayer;III)Z","(Lgq;III)Z","World","fb","net/minecraft/src","0"
"func_9425_a","func_9425_a","a","(LEntity;B)V","(Lsi;B)V","World","fb","net/minecraft/src","0"
"func_9424_o","updateEntityList","v","()V","()V","World","fb","net/minecraft/src","0"
"func_21118_q","getIChunkProvider","w","()LIChunkProvider;","()Lcj;","World","fb","net/minecraft/src","0"
"func_21116_c","playNoteAt","d","(IIIII)V","(IIIII)V","World","fb","net/minecraft/src","0"
"func_22144_v","getWorldInfo","x","()LWorldInfo;","()Leg;","World","fb","net/minecraft/src","0"
"func_22140_w","updateAllPlayersSleepingFlag","y","()V","()V","World","fb","net/minecraft/src","0"
"func_22141_x","wakeUpAllPlayers","z","()V","()V","World","fb","net/minecraft/src","0"
"func_22142_y","isAllPlayersFullyAsleep","A","()Z","()Z","World","fb","net/minecraft/src","0"
"func_27166_f","func_27166_f","f","(F)F","(F)F","World","fb","net/minecraft/src","0"
"func_27162_g","func_27162_g","g","(F)F","(F)F","World","fb","net/minecraft/src","0"
"func_27158_h","func_27158_h","h","(F)V","(F)V","World","fb","net/minecraft/src","0"
"func_27160_B","func_27160_B","B","()Z","()Z","World","fb","net/minecraft/src","0"
"func_27161_C","func_27161_C","C","()Z","()Z","World","fb","net/minecraft/src","0"
"func_27167_r","canBlockBeRainedOn","t","(III)Z","(III)Z","World","fb","net/minecraft/src","0"
"func_28102_a","func_28102_a","a","(Ljava/lang/String;LMapDataBase;)V","(Ljava/lang/String;Lhk;)V","World","fb","net/minecraft/src","0"
"func_28103_a","func_28103_a","a","(Ljava/lang/Class;Ljava/lang/String;)LMapDataBase;","(Ljava/lang/Class;Ljava/lang/String;)Lhk;","World","fb","net/minecraft/src","0"
"func_28101_b","func_28101_b","b","(Ljava/lang/String;)I","(Ljava/lang/String;)I","World","fb","net/minecraft/src","0"
"func_28106_e","func_28106_e","e","(IIIII)V","(IIIII)V","World","fb","net/minecraft/src","0"
"func_28107_a","func_28107_a","a","(LEntityPlayer;IIIII)V","(Lgq;IIIII)V","World","fb","net/minecraft/src","0"
"func_4074_a","getBiomeGenAtChunkCoord","a","(LChunkCoordIntPair;)LBiomeGenBase;","(Lyp;)Ljz;","WorldChunkManager","xm","net/minecraft/src","0"
"func_4073_a","getBiomeGenAt","a","(II)LBiomeGenBase;","(II)Ljz;","WorldChunkManager","xm","net/minecraft/src","0"
"func_4072_b","getTemperature","b","(II)D","(II)D","WorldChunkManager","xm","net/minecraft/src","0"
"func_4069_a","func_4069_a","a","(IIII)[LBiomeGenBase;","(IIII)[Ljz;","WorldChunkManager","xm","net/minecraft/src","0"
"func_4071_a","getTemperatures","a","([DIIII)[D","([DIIII)[D","WorldChunkManager","xm","net/minecraft/src","0"
"func_4070_a","loadBlockGeneratorData","a","([LBiomeGenBase;IIII)[LBiomeGenBase;","([Ljz;IIII)[Ljz;","WorldChunkManager","xm","net/minecraft/src","0"
"func_711_c","func_711_c","c","(IIIIII)V","(IIIIII)V","WorldClient","mi","net/minecraft/src","0"
"func_713_a","doPreChunk","a","(IIZ)V","(IIZ)V","WorldClient","mi","net/minecraft/src","0"
"func_712_a","func_712_a","a","(ILEntity;)V","(ILsi;)V","WorldClient","mi","net/minecraft/src","0"
"func_709_b","func_709_b","b","(I)LEntity;","(I)Lsi;","WorldClient","mi","net/minecraft/src","0"
"func_710_c","removeEntityFromWorld","c","(I)LEntity;","(I)Lsi;","WorldClient","mi","net/minecraft/src","0"
"func_714_c","func_714_c","f","(IIIII)Z","(IIIII)Z","WorldClient","mi","net/minecraft/src","0"
"func_521_a","func_521_a","a","()V","()V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_523_a","func_523_a","a","(IIIFBI)V","(IIIFBI)V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_528_a","func_528_a","a","(I)F","(I)F","WorldGenBigTree","ie","net/minecraft/src","0"
"func_526_b","func_526_b","b","(I)F","(I)F","WorldGenBigTree","ie","net/minecraft/src","0"
"func_520_a","func_520_a","a","(III)V","(III)V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_522_a","func_522_a","a","([I[II)V","([I[II)V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_518_b","func_518_b","b","()V","()V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_527_c","func_527_c","c","(I)Z","(I)Z","WorldGenBigTree","ie","net/minecraft/src","0"
"func_529_c","func_529_c","c","()V","()V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_525_d","func_525_d","d","()V","()V","WorldGenBigTree","ie","net/minecraft/src","0"
"func_524_a","func_524_a","a","([I[I)I","([I[I)I","WorldGenBigTree","ie","net/minecraft/src","0"
"func_519_e","func_519_e","e","()Z","()Z","WorldGenBigTree","ie","net/minecraft/src","0"
"func_517_a","func_517_a","a","(DDD)V","(DDD)V","WorldGenerator","pc","net/minecraft/src","0"
"func_516_a","generate","a","(LWorld;Ljava/util/Random;III)Z","(Lfb;Ljava/util/Random;III)Z","WorldGenerator","pc","net/minecraft/src","0"
"func_530_a","pickCheckLootItem","a","(Ljava/util/Random;)LItemStack;","(Ljava/util/Random;)Liw;","WorldGenDungeons","ep","net/minecraft/src","0"
"func_531_b","pickMobSpawner","b","(Ljava/util/Random;)Ljava/lang/String;","(Ljava/util/Random;)Ljava/lang/String;","WorldGenDungeons","ep","net/minecraft/src","0"
"func_22299_a","getNBTTagCompound","a","()LNBTTagCompound;","()Lnq;","WorldInfo","eg","net/minecraft/src","0"
"func_22305_a","getNBTTagCompoundWithPlayer","a","(Ljava/util/List;)LNBTTagCompound;","(Ljava/util/List;)Lnq;","WorldInfo","eg","net/minecraft/src","0"
"func_22291_a","updateTagCompound","a","(LNBTTagCompound;LNBTTagCompound;)V","(Lnq;Lnq;)V","WorldInfo","eg","net/minecraft/src","0"
"func_22288_b","getRandomSeed","b","()J","()J","WorldInfo","eg","net/minecraft/src","0"
"func_22293_c","getSpawnX","c","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_22295_d","getSpawnY","d","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_22300_e","getSpawnZ","e","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_22304_f","getWorldTime","f","()J","()J","WorldInfo","eg","net/minecraft/src","0"
"func_22306_g","getSizeOnDisk","g","()J","()J","WorldInfo","eg","net/minecraft/src","0"
"func_22303_h","getPlayerNBTTagCompound","h","()LNBTTagCompound;","()Lnq;","WorldInfo","eg","net/minecraft/src","0"
"func_22290_i","getDimension","i","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_22294_a","setSpawnX","a","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_22308_b","setSpawnY","b","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_22298_c","setSpawnZ","c","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_22307_a","setWorldTime","a","(J)V","(J)V","WorldInfo","eg","net/minecraft/src","0"
"func_22297_b","setSizeOnDisk","b","(J)V","(J)V","WorldInfo","eg","net/minecraft/src","0"
"func_22309_a","setPlayerNBTTagCompound","a","(LNBTTagCompound;)V","(Lnq;)V","WorldInfo","eg","net/minecraft/src","0"
"func_22292_a","setSpawn","a","(III)V","(III)V","WorldInfo","eg","net/minecraft/src","0"
"func_22302_j","getWorldName","j","()Ljava/lang/String;","()Ljava/lang/String;","WorldInfo","eg","net/minecraft/src","0"
"func_22287_a","setWorldName","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","WorldInfo","eg","net/minecraft/src","0"
"func_22296_k","getSaveVersion","k","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_22289_d","setSaveVersion","d","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_22301_l","getLastTimePlayed","l","()J","()J","WorldInfo","eg","net/minecraft/src","0"
"func_27396_m","getThundering","m","()Z","()Z","WorldInfo","eg","net/minecraft/src","0"
"func_27398_a","setThundering","a","(Z)V","(Z)V","WorldInfo","eg","net/minecraft/src","0"
"func_27400_n","getThunderTime","n","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_27399_e","setThunderTime","e","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_27397_o","getRaining","o","()Z","()Z","WorldInfo","eg","net/minecraft/src","0"
"func_27394_b","setRaining","b","(Z)V","(Z)V","WorldInfo","eg","net/minecraft/src","0"
"func_27393_p","getRainTime","p","()I","()I","WorldInfo","eg","net/minecraft/src","0"
"func_27395_f","setRainTime","f","(I)V","(I)V","WorldInfo","eg","net/minecraft/src","0"
"func_4095_a","registerWorld","a","(LWorld;)V","(Lfb;)V","WorldProvider","wr","net/minecraft/src","0"
"func_4093_b","generateLightBrightnessTable","e","()V","()V","WorldProvider","wr","net/minecraft/src","0"
"func_4098_a","registerWorldChunkManager","a","()V","()V","WorldProvider","wr","net/minecraft/src","0"
"func_4094_c","getChunkProvider","b","()LIChunkProvider;","()Lcj;","WorldProvider","wr","net/minecraft/src","0"
"func_4102_a","canCoordinateBeSpawn","a","(II)Z","(II)Z","WorldProvider","wr","net/minecraft/src","0"
"func_4100_a","calculateCelestialAngle","a","(JF)F","(JF)F","WorldProvider","wr","net/minecraft/src","0"
"func_4097_b","calcSunriseSunsetColors","a","(FF)[F","(FF)[F","WorldProvider","wr","net/minecraft/src","0"
"func_4096_a","func_4096_a","b","(FF)LVec3D;","(FF)Lbr;","WorldProvider","wr","net/minecraft/src","0"
"func_6477_d","canRespawnHere","f","()Z","()Z","WorldProvider","wr","net/minecraft/src","0"
"func_4101_a","func_4101_a","a","(I)LWorldProvider;","(I)Lwr;","WorldProvider","wr","net/minecraft/src","0"
"func_28111_d","func_28111_d","d","()F","()F","WorldProvider","wr","net/minecraft/src","0"
"func_28112_c","func_28112_c","c","()Z","()Z","WorldProvider","wr","net/minecraft/src","0"
"func_1197_a","setPosition","a","(III)V","(III)V","WorldRenderer","di","net/minecraft/src","0"
"func_1203_g","setupGLTranslation","g","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_1198_a","updateRenderer","a","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_1202_a","distanceToEntitySquared","a","(LEntity;)F","(Lsi;)F","WorldRenderer","di","net/minecraft/src","0"
"func_1195_b","setDontDraw","b","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_1204_c","func_1204_c","c","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_1200_a","getGLCallListForPass","a","(I)I","(I)I","WorldRenderer","di","net/minecraft/src","0"
"func_1199_a","updateInFrustrum","a","(LICamera;)V","(Lye;)V","WorldRenderer","di","net/minecraft/src","0"
"func_1201_d","callOcclusionQueryList","d","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_1196_e","skipAllRenderPasses","e","()Z","()Z","WorldRenderer","di","net/minecraft/src","0"
"func_1194_f","markDirty","f","()V","()V","WorldRenderer","di","net/minecraft/src","0"
"func_6008_d","startServer","c","()Z","()Z","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6017_c","initWorld","a","(LISaveFormat;Ljava/lang/String;J)V","(Lii;Ljava/lang/String;J)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6019_a","outputPercentRemaining","a","(Ljava/lang/String;I)V","(Ljava/lang/String;I)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6011_e","clearCurrentTask","e","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6012_f","saveServerWorld","f","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6013_g","stopServer","g","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6016_a","initiateShutdown","a","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"run","run","run","()V","()V","ThreadSleepForever","br","net/minecraft/src","1"
"func_6018_h","doTick","h","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6010_a","addCommand","a","(Ljava/lang/String;LICommandListener;)V","(Ljava/lang/String;Llx;)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6021_b","commandLineParser","b","()V","()V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6022_a","func_6022_a","a","(LIUpdatePlayerListBox;)V","(Lde;)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"main","main","main","([Ljava/lang/String;)V","([Ljava/lang/String;)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6009_a","getFile","a","(Ljava/lang/String;)Ljava/io/File;","(Ljava/lang/String;)Ljava/io/File;","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_2_b","log","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","ICommandListener","lx","net/minecraft/src","1"
"func_25002_c","logWarning","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_1_c","getUsername","d","()Ljava/lang/String;","()Ljava/lang/String;","ICommandListener","lx","net/minecraft/src","1"
"func_28004_a","func_28004_a","a","(I)LWorldServer;","(I)Ldn;","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_28003_b","func_28003_b","b","(I)LEntityTracker;","(I)Lne;","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_6015_a","isServerRunning","a","(LMinecraftServer;)Z","(Lnet/minecraft/server/MinecraftServer;)Z","MinecraftServer","MinecraftServer","net/minecraft/server","1"
"func_27059_a","func_27059_a","a","()LAchievement;","()Liq;","Achievement","iq","net/minecraft/src","1"
"func_27060_b","func_27060_b","b","()LAchievement;","()Liq;","Achievement","iq","net/minecraft/src","1"
"func_27061_c","func_27061_c","c","()LAchievement;","()Liq;","Achievement","iq","net/minecraft/src","1"
"func_27053_d","func_27053_d","d","()LStatBase;","()Lnl;","StatBase","nl","net/minecraft/src","1"
"func_27052_e","func_27052_e","e","()LStatBase;","()Lnl;","StatBase","nl","net/minecraft/src","1"
"func_27097_a","func_27097_a","a","()V","()V","AchievementList","cw","net/minecraft/src","1"
"func_25132_a","func_25132_a","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","AchievementMap","b","net/minecraft/src","1"
"func_698_a","getBoundingBox","a","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_703_a","clearBoundingBoxPool","a","()V","()V","AxisAlignedBB","cx","net/minecraft/src","1"
"func_693_b","getBoundingBoxFromPool","b","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_695_c","setBounds","c","(DDDDDD)LAxisAlignedBB;","(DDDDDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_700_a","addCoord","a","(DDD)LAxisAlignedBB;","(DDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_708_b","expand","b","(DDD)LAxisAlignedBB;","(DDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_696_c","getOffsetBoundingBox","c","(DDD)LAxisAlignedBB;","(DDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_710_a","calculateXOffset","a","(LAxisAlignedBB;D)D","(Lcx;D)D","AxisAlignedBB","cx","net/minecraft/src","1"
"func_701_b","calculateYOffset","b","(LAxisAlignedBB;D)D","(Lcx;D)D","AxisAlignedBB","cx","net/minecraft/src","1"
"func_709_c","calculateZOffset","c","(LAxisAlignedBB;D)D","(Lcx;D)D","AxisAlignedBB","cx","net/minecraft/src","1"
"func_704_a","intersectsWith","a","(LAxisAlignedBB;)Z","(Lcx;)Z","AxisAlignedBB","cx","net/minecraft/src","1"
"func_702_d","offset","d","(DDD)LAxisAlignedBB;","(DDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_28183_a","func_28183_a","a","(LVec3D;)Z","(Lay;)Z","AxisAlignedBB","cx","net/minecraft/src","1"
"func_694_e","func_694_e","e","(DDD)LAxisAlignedBB;","(DDD)Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_711_b","copy","b","()LAxisAlignedBB;","()Lcx;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_706_a","func_706_a","a","(LVec3D;LVec3D;)LMovingObjectPosition;","(Lay;Lay;)Lna;","AxisAlignedBB","cx","net/minecraft/src","1"
"func_697_a","isVecInYZ","b","(LVec3D;)Z","(Lay;)Z","AxisAlignedBB","cx","net/minecraft/src","1"
"func_705_b","isVecInXZ","c","(LVec3D;)Z","(Lay;)Z","AxisAlignedBB","cx","net/minecraft/src","1"
"func_707_c","isVecInXY","d","(LVec3D;)Z","(Lay;)Z","AxisAlignedBB","cx","net/minecraft/src","1"
"func_699_b","setBB","b","(LAxisAlignedBB;)V","(Lcx;)V","AxisAlignedBB","cx","net/minecraft/src","1"
"toString","toString","toString","()Ljava/lang/String;","()Ljava/lang/String;","Vec3D","ay","net/minecraft/src","1"
"func_27047_e","setDisableRain","e","()LBiomeGenBase;","()Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4084_a","generateBiomeLookup","a","()V","()V","BiomeGenBase","gp","net/minecraft/src","1"
"func_21114_a","getRandomWorldGenForTrees","a","(Ljava/util/Random;)LWorldGenerator;","(Ljava/util/Random;)Ljj;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4083_b","setEnableSnow","b","()LBiomeGenBase;","()Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4082_a","setBiomeName","a","(Ljava/lang/String;)LBiomeGenBase;","(Ljava/lang/String;)Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4080_a","func_4080_a","a","(I)LBiomeGenBase;","(I)Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4079_b","setColor","b","(I)LBiomeGenBase;","(I)Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4085_a","getBiomeFromLookup","a","(DD)LBiomeGenBase;","(DD)Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_4078_a","getBiome","a","(FF)LBiomeGenBase;","(FF)Lgp;","BiomeGenBase","gp","net/minecraft/src","1"
"func_25055_a","getSpawnableList","a","(LEnumCreatureType;)Ljava/util/List;","(Lhe;)Ljava/util/List;","BiomeGenBase","gp","net/minecraft/src","1"
"func_27049_c","getEnableSnow","c","()Z","()Z","BiomeGenBase","gp","net/minecraft/src","1"
"func_27048_d","canSpawnLightningBolt","d","()Z","()Z","BiomeGenBase","gp","net/minecraft/src","1"
"func_28027_k","func_28027_k","k","()LBlock;","()Lmu;","Block","mu","net/minecraft/src","1"
"func_28028_f","func_28028_f","f","()V","()V","Block","mu","net/minecraft/src","1"
"func_4026_a","setStepSound","a","(LStepSound;)LBlock;","(Lbs;)Lmu;","Block","mu","net/minecraft/src","1"
"func_258_c","setLightOpacity","f","(I)LBlock;","(I)Lmu;","Block","mu","net/minecraft/src","1"
"func_224_a","setLightValue","a","(F)LBlock;","(F)Lmu;","Block","mu","net/minecraft/src","1"
"func_232_b","setResistance","b","(F)LBlock;","(F)Lmu;","Block","mu","net/minecraft/src","1"
"func_28025_b","func_28025_b","b","()Z","()Z","Block","mu","net/minecraft/src","1"
"func_237_c","setHardness","c","(F)LBlock;","(F)Lmu;","Block","mu","net/minecraft/src","1"
"func_231_a","setTickOnLoad","a","(Z)LBlock;","(Z)Lmu;","Block","mu","net/minecraft/src","1"
"func_229_a","setBlockBounds","a","(FFFFFF)V","(FFFFFF)V","Block","mu","net/minecraft/src","1"
"func_253_a","shouldSideBeRendered","b","(LIBlockAccess;IIII)Z","(Lot;IIII)Z","Block","mu","net/minecraft/src","1"
"func_22009_a","getBlockTextureFromSideAndMetadata","a","(II)I","(II)I","Block","mu","net/minecraft/src","1"
"func_241_a","getBlockTextureFromSide","a","(I)I","(I)I","Block","mu","net/minecraft/src","1"
"func_264_a","getCollidingBoundingBoxes","a","(LWorld;IIILAxisAlignedBB;Ljava/util/ArrayList;)V","(Ldh;IIILcx;Ljava/util/ArrayList;)V","Block","mu","net/minecraft/src","1"
"func_248_d","getCollisionBoundingBoxFromPool","d","(LWorld;III)LAxisAlignedBB;","(Ldh;III)Lcx;","Block","mu","net/minecraft/src","1"
"func_240_b","isOpaqueCube","a","()Z","()Z","Block","mu","net/minecraft/src","1"
"func_243_a","canCollideCheck","a","(IZ)Z","(IZ)Z","Block","mu","net/minecraft/src","1"
"func_245_e","isCollidable","n_","()Z","()Z","Block","mu","net/minecraft/src","1"
"func_221_a","updateTick","a","(LWorld;IIILjava/util/Random;)V","(Ldh;IIILjava/util/Random;)V","Block","mu","net/minecraft/src","1"
"func_251_a","onBlockDestroyedByPlayer","b","(LWorld;IIII)V","(Ldh;IIII)V","Block","mu","net/minecraft/src","1"
"func_234_b","onNeighborBlockChange","a","(LWorld;IIII)V","(Ldh;IIII)V","Block","mu","net/minecraft/src","1"
"func_4028_b","tickRate","c","()I","()I","Block","mu","net/minecraft/src","1"
"func_250_e","onBlockAdded","e","(LWorld;III)V","(Ldh;III)V","Block","mu","net/minecraft/src","1"
